loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
1150,191.67,2713.9,82,14,24,24,24,14,3,0,0,62,23,46,0,3,6,4,8,6,10,0,0,0,0,0,0,0,0,0,0,0
1200,200.0,2713.9,84,16,24,27,24,16,5,0,0,64,23,47,0,3,6,4,10,6,11,0,0,0,0,0,0,0,0,0,0,0
1250,208.33,2713.9,87,18,23,29,23,18,6,0,0,67,23,49,0,3,6,4,12,5,12,0,0,0,0,0,0,0,0,0,0,0
1300,216.67,2713.9,89,16,21,26,21,16,4,0,0,69,23,49,0,3,6,4,10,5,11,0,0,0,0,0,0,0,0,0,0,0
1350,225.0,2714.0,89,15,20,25,20,15,6,0,0,69,23,49,0,3,6,4,9,5,11,0,0,0,0,0,0,0,0,0,0,0
1400,233.33,2714.0,97,20,23,32,23,20,10,0,0,75,25,52,0,3,6,4,12,7,13,0,0,0,0,1,0,0,0,0,0,0
1450,241.67,2714.1,102,19,29,28,29,19,5,0,0,78,27,53,0,3,6,4,10,6,12,0,0,0,0,1,0,0,0,0,0,0
1500,250.0,2714.1,111,21,33,29,33,21,10,0,0,83,31,54,0,3,6,4,11,7,11,0,0,0,0,0,1,0,0,0,0,0
1550,258.33,2714.6,119,23,36,31,36,23,10,0,0,88,33,56,0,3,6,4,11,8,12,0,0,0,0,0,0,0,0,0,0,0
1600,266.67,2714.6,124,23,38,32,38,23,8,0,0,92,34,59,0,3,6,4,13,8,13,0,0,0,0,1,0,1,0,0,0,0
1650,275.0,2714.6,125,19,43,27,43,19,6,0,0,93,34,60,0,3,6,4,10,6,12,0,0,0,0,1,0,2,0,0,0,0
1700,283.33,2714.8,127,17,42,25,42,17,3,0,0,95,34,61,0,3,6,4,9,6,12,0,0,0,0,0,0,0,0,0,0,0
1750,291.67,2714.4,129,15,46,23,46,15,6,0,0,96,35,61,0,3,6,4,7,6,12,0,0,0,0,1,0,0,0,0,0,0
1800,300.0,2714.4,135,17,49,23,49,17,9,0,0,101,36,65,0,3,6,4,8,4,12,0,0,0,0,0,0,0,0,0,0,0
1850,308.33,2714.4,140,18,49,24,49,18,10,0,0,102,40,68,0,3,6,4,6,8,11,0,0,0,0,0,0,1,0,0,0,0
1900,316.67,2714.4,147,19,55,24,55,19,10,0,0,108,41,72,0,3,6,4,8,5,11,0,0,0,0,0,0,1,0,0,0,0
1950,325.0,2714.4,152,16,60,22,60,16,9,0,0,110,44,75,1,4,6,4,5,5,10,1,1,0,0,0,0,0,0,1,0,0
2000,333.33,2714.4,156,14,61,21,61,14,5,0,0,114,48,77,1,7,6,4,5,6,9,0,1,0,0,0,1,0,0,0,0,0
2050,341.67,2712.1,161,15,60,29,60,15,19,0,0,119,51,84,2,9,6,4,7,7,12,1,2,0,0,0,0,0,0,0,1,0
2100,350.0,2714.5,162,9,59,17,59,9,4,0,0,119,54,87,3,10,9,5,2,6,7,0,1,0,1,0,0,0,0,1,0,0
2150,358.33,2714.5,166,11,57,23,57,11,13,0,0,122,55,91,4,13,11,5,5,6,7,1,3,1,0,0,0,0,0,0,0,0
2200,366.67,2712.2,169,10,57,21,57,10,11,0,0,125,59,96,4,16,11,5,6,5,7,0,3,0,0,1,0,0,0,0,0,0
2250,375.0,2714.5,169,7,53,25,53,7,16,0,0,125,62,102,6,21,11,5,3,6,9,1,6,0,0,0,0,0,0,0,0,0
2300,383.33,2714.6,172,7,54,27,54,7,16,0,0,126,65,102,9,29,16,7,2,5,3,3,7,5,2,0,0,0,0,1,0,0
2350,391.67,2714.5,178,10,51,20,51,10,11,0,0,127,66,103,11,33,19,11,2,3,2,2,4,3,4,0,0,0,0,0,0,0
2400,400.0,2712.2,182,8,52,19,52,8,10,0,0,128,69,103,14,39,20,14,1,3,2,3,6,0,4,0,1,0,0,0,0,0
2450,408.33,2712.3,184,5,53,21,53,5,10,0,0,130,72,105,16,44,25,14,2,4,4,2,5,4,0,0,0,0,0,1,0,0
2500,416.67,2714.7,190,9,47,28,47,9,15,0,0,136,78,111,17,48,25,14,6,9,8,3,2,0,0,0,0,0,0,0,0,0
2550,425.0,2714.9,192,6,45,16,45,6,11,0,0,137,80,114,21,49,25,14,2,3,5,5,1,0,0,1,0,0,0,0,1,0
2600,433.33,2712.6,195,8,44,18,44,8,9,0,0,139,82,114,24,54,27,15,3,3,2,4,5,0,1,0,0,0,0,0,0,0
2650,441.67,2712.6,197,5,40,17,40,5,9,0,0,140,84,114,24,62,29,16,2,4,2,0,7,2,0,0,0,0,0,0,0,0
2700,450.0,2715.0,197,4,39,13,39,4,8,0,0,140,84,114,25,68,29,16,1,2,2,0,8,0,0,0,1,0,0,0,0,0
2750,458.33,2712.2,198,4,35,19,35,4,9,0,0,141,87,114,28,74,29,16,2,4,2,3,8,0,0,0,0,0,0,0,1,0
2800,466.67,2714.7,204,8,34,16,34,8,10,0,0,143,90,115,28,75,35,20,2,2,3,0,1,4,4,0,0,0,0,0,0,0
2850,475.0,2714.7,209,7,38,9,38,7,5,0,0,143,90,115,28,75,37,25,1,0,2,0,0,2,4,0,0,0,0,0,0,0
2900,483.33,2714.7,216,11,40,12,40,11,4,0,0,143,91,115,28,75,39,30,1,1,2,0,0,2,6,0,0,0,0,0,0,0
2950,491.67,2714.7,222,9,42,17,42,9,9,0,0,145,94,115,29,79,41,32,3,3,2,1,4,1,3,0,0,0,0,0,0,1
3000,500.0,2714.9,226,8,43,22,43,8,12,0,0,149,98,120,32,80,43,32,5,5,6,3,1,1,1,0,0,0,0,0,1,0
3050,508.33,2714.9,231,9,42,25,42,9,17,0,0,154,100,125,32,82,45,32,7,5,9,0,2,2,0,0,0,0,0,0,0,0
3100,516.67,2715.0,234,6,45,19,45,6,8,0,0,155,103,128,32,85,49,34,2,3,7,0,3,2,2,0,0,0,0,2,0,0
3150,525.0,2715.0,235,5,43,27,43,5,17,0,0,156,106,129,34,91,52,34,2,5,7,2,7,3,1,0,0,0,0,0,0,0
3200,533.33,2714.7,236,5,41,15,41,5,9,0,0,156,107,132,36,94,53,35,2,3,3,2,4,0,1,0,0,1,0,0,0,0
3250,541.67,2714.7,242,9,41,17,41,9,6,0,0,156,109,133,36,94,57,40,1,2,4,1,0,4,5,0,0,0,0,0,0,0
3300,550.0,2712.4,246,7,46,23,46,7,12,0,0,159,113,134,36,99,60,41,3,5,5,0,4,4,2,1,1,0,0,0,0,0
3350,558.33,2712.5,251,8,48,28,48,8,12,0,0,164,116,140,38,102,61,41,6,7,9,2,3,1,0,1,0,0,0,0,0,0
