loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
1150,191.67,590.2,172,18,108,30,108,18,8,0,0,36,47,67,37,112,40,21,3,7,8,3,8,0,1,0,0,0,0,0,0,0
1200,200.0,590.5,180,21,103,35,103,21,20,0,0,37,51,70,39,123,42,21,3,7,5,3,16,1,0,0,0,0,0,0,0,0
1250,208.33,590.5,197,25,109,27,109,25,11,0,0,41,52,72,39,124,49,25,6,2,5,1,2,7,4,0,0,0,0,0,0,0
1300,216.67,590.6,214,29,112,40,112,29,18,0,0,45,54,78,40,131,55,29,7,2,8,1,8,10,4,0,0,0,0,0,0,0
1350,225.0,590.7,233,29,127,45,127,29,24,0,0,46,60,81,43,139,63,32,2,6,6,3,12,12,4,0,0,0,0,0,0,0
1400,233.33,590.7,246,26,138,36,138,26,16,0,0,49,63,84,45,141,69,36,3,6,7,2,4,9,5,0,0,0,0,0,0,0
1450,241.67,590.7,252,19,143,31,143,19,16,0,0,51,65,86,48,151,72,39,3,4,4,2,11,3,4,0,0,0,0,0,0,0
1500,250.0,590.8,258,20,135,37,135,20,23,0,0,51,67,88,52,163,76,40,0,3,2,5,20,4,3,0,0,0,0,0,0,0
1550,258.33,590.8,272,24,134,38,134,24,22,0,0,52,69,88,55,174,85,44,1,2,2,3,15,11,4,0,0,0,0,0,0,0
1600,266.67,591.1,287,22,134,32,134,22,14,0,0,54,70,91,57,182,90,46,1,1,4,2,14,5,5,0,0,0,0,0,0,0
1650,275.0,591.1,302,28,129,39,129,28,21,0,0,55,75,92,60,188,97,50,1,5,3,2,11,10,7,0,0,0,0,0,0,0
1700,283.33,591.1,323,27,143,32,143,27,17,0,0,57,76,96,62,194,107,54,2,1,4,3,6,11,5,0,0,0,0,0,0,0
1750,291.67,591.3,333,23,154,34,154,23,20,0,0,60,82,102,65,200,109,56,3,5,7,3,7,4,5,0,0,0,0,0,0,0
1800,300.0,591.4,342,24,151,49,151,24,27,0,0,63,88,106,71,215,110,58,5,8,9,6,16,2,3,0,0,0,0,0,0,0
1850,308.33,591.4,357,28,149,39,149,28,19,0,0,67,92,111,73,220,112,60,6,10,9,1,8,2,3,0,0,0,0,0,0,0
1900,316.67,591.5,360,17,147,23,147,17,3,0,0,67,93,114,75,223,114,61,1,6,5,2,4,2,3,0,0,0,0,0,0,0
1950,325.0,591.5,367,23,131,39,131,23,20,0,0,69,98,118,79,230,114,61,3,10,9,4,11,0,2,0,0,0,0,0,0,0
2000,333.33,591.6,379,23,130,33,130,23,14,0,0,75,101,126,83,232,118,61,5,5,12,4,3,3,1,0,0,0,0,0,0,0
2050,341.67,591.6,385,19,130,32,130,19,15,0,0,76,106,131,87,237,120,65,4,6,7,6,4,1,4,0,0,0,0,0,0,0
2100,350.0,591.7,392,20,126,31,126,20,14,0,0,80,108,134,88,241,122,67,4,5,8,4,4,1,5,0,0,0,0,0,0,0
2150,358.33,591.7,395,14,123,21,123,14,8,0,0,80,110,134,88,244,125,68,0,3,3,3,6,4,2,0,0,0,0,0,0,0
2200,366.67,591.7,407,19,117,25,117,19,12,0,0,82,111,135,88,245,132,74,1,1,3,3,1,9,7,0,0,0,0,0,0,0
2250,375.0,591.7,407,13,111,21,111,13,6,0,0,82,112,136,92,250,132,74,0,2,3,5,5,0,6,0,0,0,0,0,0,0
2300,383.33,591.8,414,17,89,24,89,17,12,0,0,83,113,142,97,250,132,76,1,1,9,5,1,0,7,0,0,0,0,0,0,0
2350,391.67,591.8,417,15,84,19,84,15,4,0,0,83,113,145,100,250,132,79,0,0,6,5,0,0,8,0,0,0,0,0,0,0
2400,400.0,591.8,418,15,80,21,80,15,4,0,0,83,113,146,104,250,132,80,0,0,6,7,0,0,8,0,0,0,0,0,0,0
2450,408.33,591.8,420,16,66,23,66,16,6,0,0,83,113,148,108,250,132,81,0,0,7,8,0,0,8,0,0,0,0,0,0,0
2500,416.67,591.8,421,15,62,18,62,15,4,0,0,83,113,149,108,250,132,82,0,0,5,5,0,0,8,0,0,0,0,0,0,0
2550,425.0,591.8,421,13,59,18,59,13,4,0,0,83,113,149,111,250,132,82,0,0,5,7,0,0,6,0,0,0,0,0,0,0
2600,433.33,591.8,424,16,45,20,45,16,3,0,0,83,113,152,113,250,132,85,0,0,7,4,0,0,9,0,0,0,0,0,0,0
2650,441.67,591.8,427,16,43,22,43,16,6,0,0,83,113,154,114,250,133,86,0,0,9,5,0,1,7,0,0,0,0,0,0,0
2700,450.0,591.8,436,19,40,26,40,19,8,0,0,83,113,154,119,250,140,87,0,0,4,9,0,7,6,0,0,0,0,0,0,0
2750,458.33,591.8,443,16,42,29,42,16,10,0,0,86,117,156,123,258,141,87,3,4,6,7,7,1,1,0,0,0,0,0,0,0
