loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
1950,325.0,2736.6,168,17,66,22,66,17,9,0,0,110,44,75,1,4,6,4,5,5,10,1,1,0,0,0,0,0,0,1,0,0
2000,333.33,2715.5,172,16,66,21,66,16,5,0,0,114,48,77,1,7,6,4,5,6,9,0,1,0,0,0,1,0,0,0,0,0
2050,341.67,2713.2,180,20,65,29,65,20,19,0,0,119,51,84,2,9,6,4,7,7,12,1,2,0,0,0,0,0,0,0,1,0
2100,350.0,2715.5,181,11,67,17,67,11,4,0,0,119,54,87,3,10,9,5,2,6,7,0,1,0,1,0,0,0,0,1,0,0
2150,358.33,2715.6,188,16,64,23,64,16,13,0,0,122,55,91,4,13,11,5,5,6,7,1,3,1,0,0,0,0,0,0,0,0
2200,366.67,2713.5,191,13,66,21,66,13,11,0,0,125,59,96,4,16,11,5,6,5,7,0,3,0,0,1,0,0,0,0,0,0
2250,375.0,2715.9,194,12,62,25,62,12,16,0,0,125,62,102,6,21,11,5,3,6,9,1,6,0,0,0,0,0,0,0,0,0
2300,383.33,2716.0,198,12,65,27,65,12,16,0,0,126,65,102,9,29,16,7,2,5,3,3,7,5,2,0,0,0,0,1,0,0
2350,391.67,2716.1,205,12,65,20,65,12,11,0,0,127,66,103,11,33,19,11,2,3,2,2,4,3,4,0,0,0,0,0,0,0
2400,400.0,2734.9,210,11,64,19,64,11,10,0,0,128,69,103,14,39,20,14,1,3,2,3,6,0,4,0,1,0,0,0,0,0
2450,408.33,2713.8,213,9,65,21,65,9,10,0,0,130,72,105,16,44,25,14,2,4,4,2,5,4,0,0,0,0,0,1,0,0
2500,416.67,2716.3,222,15,59,28,59,15,15,0,0,136,78,111,17,48,25,14,6,9,8,3,2,0,0,0,0,0,0,0,0,0
2550,425.0,2716.4,227,12,60,16,60,12,11,0,0,137,80,114,21,49,25,14,2,3,5,5,1,0,0,1,0,0,0,0,1,0
2600,433.33,2714.2,231,10,64,18,64,10,9,0,0,139,82,114,24,54,27,15,3,3,2,4,5,0,1,0,0,0,0,0,0,0
2650,441.67,2714.2,238,10,59,17,59,10,9,0,0,140,84,114,24,62,29,16,2,4,2,0,7,2,0,0,0,0,0,0,0,0
2700,450.0,2716.5,241,9,62,13,62,9,8,0,0,140,84,114,25,68,29,16,1,2,2,0,8,0,0,0,1,0,0,0,0,0
2750,458.33,2713.8,247,10,60,19,60,10,9,0,0,141,87,114,28,74,29,16,2,4,2,3,8,0,0,0,0,0,0,0,1,0
2800,466.67,2716.2,255,12,61,16,61,12,10,0,0,143,90,115,28,75,35,20,2,2,3,0,1,4,4,0,0,0,0,0,0,0
2850,475.0,2716.2,261,8,69,9,69,8,5,0,0,143,90,115,28,75,37,25,1,0,2,0,0,2,4,0,0,0,0,0,0,0
2900,483.33,2716.2,268,11,70,12,70,11,4,0,0,143,91,115,28,75,39,30,1,1,2,0,0,2,6,0,0,0,0,0,0,0
2950,491.67,2716.2,275,11,67,17,67,11,9,0,0,145,94,115,29,79,41,32,3,3,2,1,4,1,3,0,0,0,0,0,0,1
3000,500.0,2716.5,281,12,69,22,69,12,12,0,0,149,98,120,32,80,43,32,5,5,6,3,1,1,1,0,0,0,0,0,1,0
3050,508.33,2716.5,291,17,69,25,69,17,17,0,0,154,100,125,32,82,45,32,7,5,9,0,2,2,0,0,0,0,0,0,0,0
3100,516.67,2716.5,297,13,74,19,74,13,8,0,0,155,103,128,32,85,49,34,2,3,7,0,3,2,2,0,0,0,0,2,0,0
3150,525.0,2716.5,298,11,67,27,67,11,17,0,0,156,106,129,34,91,52,34,2,5,7,2,7,3,1,0,0,0,0,0,0,0
3200,533.33,2716.5,299,10,65,15,65,10,9,0,0,156,107,132,36,94,53,35,2,3,3,2,4,0,1,0,0,1,0,0,0,0
3250,541.67,2716.7,306,13,63,17,63,13,6,0,0,156,109,133,36,94,57,40,1,2,4,1,0,4,5,0,0,0,0,0,0,0
3300,550.0,2714.4,311,12,64,23,64,12,12,0,0,159,113,134,36,99,60,41,3,5,5,0,4,4,2,1,1,0,0,0,0,0
3350,558.33,2714.4,321,17,64,28,64,17,12,0,0,164,116,140,38,102,61,41,6,7,9,2,3,1,0,1,0,0,0,0,0,0
