loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
1300,216.67,2713.6,287,27,163,40,163,27,21,0,0,43,59,92,50,149,62,30,6,2,8,2,8,10,4,0,0,0,0,1,0,0
1350,225.0,2713.7,319,41,170,51,170,41,31,0,0,46,66,95,53,160,72,34,3,7,6,3,13,13,6,0,1,0,0,0,1,0
1400,233.33,2713.7,332,28,181,35,181,28,17,0,0,47,71,98,56,163,78,39,3,5,6,3,3,7,8,0,1,1,0,1,1,1
1450,241.67,2716.1,342,23,188,32,188,23,18,0,0,49,72,99,61,174,81,42,3,3,4,2,12,3,5,0,1,0,0,0,0,0
1500,250.0,2716.1,359,26,184,35,184,26,23,0,0,49,77,100,65,186,86,43,0,3,2,5,17,5,3,0,0,0,0,0,0,0
1550,258.33,2716.1,383,32,187,35,187,32,21,0,0,50,79,100,66,195,99,48,1,2,2,2,13,11,5,0,0,0,0,0,0,0
1600,266.67,2713.9,401,27,186,32,186,27,18,0,0,51,80,104,69,204,104,51,1,1,5,2,11,7,6,0,0,0,0,2,0,1
1650,275.0,2713.9,427,34,194,39,194,34,24,0,0,52,86,106,71,214,112,57,1,5,3,1,11,11,7,0,0,0,2,1,0,1
1700,283.33,2716.5,448,29,211,36,211,29,21,0,0,54,87,111,73,219,124,61,2,1,5,3,6,12,7,0,0,0,0,1,1,0
1750,291.67,2716.5,466,28,221,37,221,28,25,0,0,57,93,117,76,226,126,63,3,6,7,3,9,4,5,0,0,1,0,0,0,0
1800,300.0,2716.7,489,35,216,49,216,35,29,0,0,61,101,123,82,241,128,65,4,11,8,6,16,2,3,1,0,0,1,2,0,0
1850,308.33,2716.7,515,43,216,46,216,43,31,0,0,66,108,130,84,246,131,68,7,12,11,1,8,3,4,0,0,1,0,0,0,0
1900,316.67,2714.2,522,19,235,23,235,19,5,0,0,66,111,134,86,249,132,70,1,6,5,2,3,2,4,0,1,0,0,0,0,0
1950,325.0,2716.5,537,30,209,41,209,30,22,0,0,69,118,139,89,256,132,70,3,11,10,5,10,0,2,0,0,0,1,0,0,0
2000,333.33,2714.2,554,30,211,39,211,30,24,0,0,73,124,148,95,258,136,70,5,7,15,5,3,3,1,0,0,0,0,0,1,0
2050,341.67,2716.6,563,23,213,32,213,23,17,0,0,76,129,151,98,263,139,74,4,5,8,5,5,1,4,2,1,0,0,0,0,0
2100,350.0,2716.6,577,27,205,33,205,27,17,0,0,81,133,156,99,266,141,77,5,6,9,3,3,1,6,0,0,0,0,0,0,0
2150,358.33,2716.6,579,15,197,21,197,15,10,0,0,81,134,156,99,271,144,78,0,3,3,3,6,4,2,0,0,0,0,0,1,0
2200,366.67,2716.6,594,23,186,26,186,23,16,0,0,83,135,158,99,271,156,83,1,1,4,3,0,10,7,0,0,0,0,1,0,1
2250,375.0,2714.2,597,17,174,21,174,17,7,0,0,83,136,159,103,277,156,84,0,2,3,5,5,0,6,0,0,0,0,0,0,0
2300,383.33,2716.7,606,20,152,22,152,20,12,0,0,84,137,164,108,277,156,88,1,1,7,4,1,0,8,0,0,1,0,1,0,1
2350,391.67,2716.7,610,17,143,20,143,17,8,0,0,84,137,167,110,277,156,92,0,0,6,5,0,0,9,0,0,1,0,0,0,0
2400,400.0,2716.7,612,15,135,20,135,15,4,0,0,84,137,167,114,277,156,93,0,0,5,7,0,0,8,0,0,0,0,0,0,0
2450,408.33,2716.7,618,18,107,23,107,18,8,0,0,84,137,170,118,277,156,94,0,0,8,8,0,0,7,0,0,0,0,0,0,0
2500,416.67,2716.7,622,16,100,18,100,16,5,0,0,84,137,171,119,277,156,98,0,0,6,4,0,0,8,0,0,0,0,0,0,1
2550,425.0,2716.7,623,14,95,19,95,14,5,0,0,84,137,171,123,277,156,99,0,0,6,7,0,0,6,0,0,0,0,0,0,0
2600,433.33,2716.7,627,15,77,19,77,15,4,0,0,84,137,173,126,277,156,103,0,0,8,4,0,0,7,0,0,0,0,0,0,1
2650,441.67,2716.7,631,17,70,21,70,17,8,0,0,84,137,174,127,277,157,105,0,0,8,5,0,1,7,0,0,0,0,0,0,1
2700,450.0,2716.7,644,23,61,28,61,23,12,0,0,84,137,176,132,277,164,109,0,0,5,8,0,7,8,0,0,0,1,0,0,0
2750,458.33,2714.3,653,19,67,30,67,19,13,0,0,87,141,178,136,285,165,110,3,4,6,7,8,1,1,0,0,0,0,0,1,0
