loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
700,116.67,2444.1,32,6,24,15,24,6,6,0,0,15,33,41,23,38,24,15,2,2,2,4,0,3,2,0,0,0,0,0,0,0
750,125.0,2441.9,37,9,24,18,24,9,9,0,0,16,34,43,23,42,25,19,3,2,2,1,3,3,4,0,0,0,0,1,1,0
800,133.33,2441.9,42,8,28,15,28,8,5,0,0,16,36,43,24,43,28,23,3,2,2,1,1,3,3,0,0,0,0,0,1,0
850,141.67,2444.3,47,9,32,22,32,9,16,0,0,18,39,47,25,46,31,26,4,3,5,0,4,3,3,1,0,0,0,0,0,0
900,150.0,2444.3,50,6,34,19,34,6,12,0,0,18,43,49,26,49,35,29,2,5,2,1,3,4,2,1,0,0,0,0,0,1
950,158.33,2442.1,52,5,36,18,36,5,8,0,0,20,46,53,27,51,37,29,4,4,5,1,2,2,0,0,0,0,0,1,0,0
1000,166.67,2442.1,56,7,33,22,33,7,7,0,0,23,49,56,30,54,39,30,6,4,4,3,3,2,0,0,0,0,0,0,0,1
1050,175.0,2444.5,57,3,35,11,35,3,6,0,0,23,51,58,31,55,39,31,2,3,3,2,1,0,0,0,0,1,0,0,0,0
1100,183.33,2444.5,57,3,33,10,33,3,3,0,0,23,51,58,34,57,39,31,2,1,1,4,2,0,0,0,0,0,0,0,0,0
1150,191.67,2444.6,57,3,32,7,32,3,0,0,0,23,52,58,34,57,39,31,2,2,1,2,0,0,0,0,0,0,0,0,0,0
1200,200.0,2444.9,59,5,31,14,31,5,7,0,0,25,53,59,35,60,39,31,4,2,2,3,3,0,0,0,0,0,0,0,0,0
1250,208.33,2468.3,61,6,29,13,29,6,5,0,0,27,55,60,35,65,39,31,5,2,1,2,3,0,0,0,0,0,0,1,0,0
1300,216.67,2444.9,63,8,28,15,28,8,4,0,0,29,56,61,37,68,39,31,7,2,1,3,2,0,0,0,1,0,0,0,0,0
1350,225.0,2445.3,66,10,24,16,24,10,7,0,0,32,57,64,39,68,39,31,9,2,2,3,0,0,0,0,0,0,0,0,0,0
1400,233.33,2445.3,68,9,24,17,24,9,7,0,0,34,58,67,40,71,39,31,8,1,4,1,3,0,0,1,1,0,0,0,0,0
1450,241.67,2472.0,70,10,17,21,17,10,12,0,0,36,61,72,41,73,39,31,9,3,6,1,2,0,0,0,0,0,0,1,0,0
1500,250.0,2448.5,70,7,18,14,18,7,9,0,0,36,64,73,45,75,39,31,6,3,1,3,1,0,0,0,1,1,1,0,0,0
1550,258.33,2448.5,71,8,15,12,15,8,7,0,0,36,64,73,48,76,41,31,6,1,0,2,1,2,0,0,0,0,0,0,0,0
1600,266.67,2446.2,72,9,11,14,11,9,7,0,0,36,64,73,49,80,43,32,6,1,0,1,2,3,1,0,0,0,0,1,0,0
1650,275.0,2448.5,73,8,11,13,11,8,5,0,0,36,67,73,49,83,43,33,6,3,0,0,3,0,1,0,0,0,0,1,0,0
1700,283.33,2448.5,74,9,11,17,11,9,10,0,0,37,70,75,51,85,45,33,7,3,1,2,1,2,1,0,0,0,0,0,0,0
