loop_i,video_fid,t_sec,camera_id,track_id,x1,y1,x2,y2,conf,hits,start_frame,chef_id
103,4878,162.6,camera_7,3,1015.6,198.0,1079.0,370.3,0.76,17,87,4
104,4879,162.633,camera_7,3,1011.4,197.5,1079.3,374.8,0.729,18,87,4
105,4880,162.667,camera_7,3,1022.3,197.8,1079.9,384.8,0.757,19,87,4
106,4881,162.7,camera_7,3,1032.9,197.9,1080.0,379.8,0.78,20,87,4
107,4882,162.733,camera_7,3,1037.1,198.6,1080.0,374.5,0.721,21,87,4
108,4883,162.767,camera_7,3,1039.6,199.8,1080.0,344.3,0.651,22,87,4
109,4884,162.8,camera_7,3,1038.0,201.7,1080.0,342.0,0.464,23,87,4
110,4885,162.833,camera_7,3,1032.9,202.4,1080.0,345.1,0.5,24,87,4
111,4886,162.867,camera_7,3,1033.2,244.8,1080.0,435.8,0.131,25,87,4
112,4887,162.9,camera_7,3,1034.4,259.6,1079.7,444.3,0.141,26,87,4
201,4976,165.867,camera_7,4,1035.3,203.0,1079.8,364.7,0.559,1,201,
202,4977,165.9,camera_7,4,1027.2,202.6,1079.8,372.2,0.739,2,201,5
203,4978,165.933,camera_7,4,1027.1,201.4,1079.9,371.2,0.704,3,201,5
204,4979,165.967,camera_7,4,1007.1,200.4,1079.5,377.5,0.782,4,201,5
205,4980,166.0,camera_7,4,1003.7,199.8,1079.0,371.0,0.801,5,201,5
206,4981,166.033,camera_7,4,994.2,199.4,1077.5,368.2,0.796,6,201,5
207,4982,166.067,camera_7,4,986.2,200.2,1072.9,364.3,0.844,7,201,5
208,4983,166.1,camera_7,4,979.9,198.0,1068.8,364.3,0.862,8,201,5
209,4984,166.133,camera_7,4,973.4,197.8,1059.2,367.4,0.875,9,201,5
210,4985,166.167,camera_7,4,972.8,197.7,1048.3,368.3,0.871,10,201,5
211,4986,166.2,camera_7,4,973.5,195.7,1044.7,368.0,0.885,11,201,5
212,4987,166.233,camera_7,4,972.3,192.4,1042.6,368.3,0.881,12,201,5
213,4988,166.267,camera_7,4,971.7,190.5,1038.9,369.0,0.861,13,201,5
214,4989,166.3,camera_7,4,970.2,187.8,1039.1,369.2,0.868,14,201,5
215,4990,166.333,camera_7,4,970.0,185.4,1039.3,369.4,0.861,15,201,5
216,4991,166.367,camera_7,4,966.0,183.8,1038.1,370.7,0.866,16,201,5
217,4992,166.4,camera_7,4,958.0,181.1,1034.5,365.4,0.761,17,201,5
218,4993,166.433,camera_7,4,956.4,179.2,1034.9,367.3,0.727,18,201,5
219,4994,166.467,camera_7,4,948.8,177.6,1020.1,368.5,0.739,19,201,5
220,4995,166.5,camera_7,4,940.9,175.5,1013.4,313.9,0.586,20,201,5
221,4996,166.533,camera_7,4,937.0,175.5,1004.2,302.4,0.7,21,201,5
222,4997,166.567,camera_7,4,929.8,175.2,991.6,284.5,0.777,22,201,5
223,4998,166.6,camera_7,4,924.1,175.3,985.2,285.7,0.758,23,201,5
224,4999,166.633,camera_7,4,919.7,175.4,987.3,288.8,0.803,24,201,5
225,5000,166.667,camera_7,4,907.6,176.1,987.9,285.8,0.711,25,201,5
226,5001,166.7,camera_7,4,908.1,176.0,966.9,275.7,0.761,26,201,5
227,5002,166.733,camera_7,4,902.8,176.0,961.1,275.6,0.804,27,201,5
228,5003,166.767,camera_7,4,898.3,175.5,951.9,273.7,0.813,28,201,5
229,5004,166.8,camera_7,4,890.9,174.4,946.6,273.2,0.833,29,201,5
230,5005,166.833,camera_7,4,885.3,172.0,941.9,273.7,0.813,30,201,5
231,5006,166.867,camera_7,4,877.8,170.7,940.6,274.2,0.77,31,201,5
232,5007,166.9,camera_7,4,857.1,167.7,931.4,268.1,0.797,32,201,5
233,5008,166.933,camera_7,4,857.0,165.2,924.2,268.3,0.857,33,201,5
234,5009,166.967,camera_7,4,854.7,162.9,922.7,269.2,0.844,34,201,5
235,5010,167.0,camera_7,4,851.7,160.4,910.6,270.5,0.792,35,201,5
236,5011,167.033,camera_7,4,849.1,158.9,906.1,271.4,0.821,36,201,5
237,5012,167.067,camera_7,4,846.0,158.5,906.2,274.7,0.831,37,201,5
238,5013,167.1,camera_7,4,831.1,157.3,904.7,273.9,0.373,38,201,5
239,5014,167.133,camera_7,4,793.9,155.4,896.8,456.0,0.883,39,201,5
240,5015,167.167,camera_7,4,772.3,156.2,884.4,452.8,0.895,40,201,5
241,5016,167.2,camera_7,4,758.5,158.7,877.2,449.0,0.916,41,201,5
242,5017,167.233,camera_7,4,749.3,157.7,874.1,448.4,0.92,42,201,5
243,5018,167.267,camera_7,4,746.2,158.6,864.1,448.7,0.927,43,201,5
244,5019,167.3,camera_7,4,739.4,155.7,856.8,447.2,0.925,44,201,5
245,5020,167.333,camera_7,4,739.7,153.8,849.2,446.4,0.927,45,201,5
246,5021,167.367,camera_7,4,739.0,151.7,841.9,447.5,0.922,46,201,5
247,5022,167.4,camera_7,4,738.8,149.6,838.0,446.8,0.935,47,201,5
248,5023,167.433,camera_7,4,739.7,147.4,835.0,447.2,0.934,48,201,5
249,5024,167.467,camera_7,4,736.6,146.1,831.8,455.5,0.928,49,201,5
250,5025,167.5,camera_7,4,732.7,145.0,823.5,458.6,0.915,50,201,5
251,5026,167.533,camera_7,4,732.7,143.5,815.4,450.7,0.913,51,201,5
252,5027,167.567,camera_7,4,731.0,140.8,812.7,449.7,0.907,52,201,5
253,5028,167.6,camera_7,4,723.5,138.8,802.7,447.4,0.914,53,201,5
254,5029,167.633,camera_7,4,707.7,138.0,797.5,446.8,0.921,54,201,5
255,5030,167.667,camera_7,4,691.1,137.6,791.8,446.5,0.908,55,201,5
256,5031,167.7,camera_7,4,677.9,138.1,786.6,448.4,0.927,56,201,5
257,5032,167.733,camera_7,4,666.1,138.5,783.7,448.0,0.927,57,201,5
258,5033,167.767,camera_7,4,654.9,140.1,774.3,445.2,0.945,58,201,5
259,5034,167.8,camera_7,4,653.2,138.6,773.8,443.6,0.948,59,201,5
260,5035,167.833,camera_7,4,650.9,138.4,773.4,440.5,0.942,60,201,5
261,5036,167.867,camera_7,4,651.2,136.9,769.1,438.0,0.934,61,201,5
262,5037,167.9,camera_7,4,652.1,136.0,768.1,436.2,0.942,62,201,5
263,5038,167.933,camera_7,4,652.3,131.6,758.8,427.2,0.914,63,201,5
264,5039,167.967,camera_7,4,653.7,130.3,749.3,419.9,0.909,64,201,5
265,5040,168.0,camera_7,4,650.5,128.0,739.6,418.7,0.93,65,201,5
266,5041,168.033,camera_7,4,651.6,127.1,729.0,419.0,0.91,66,201,5
267,5042,168.067,camera_7,4,649.3,125.5,723.0,418.8,0.902,67,201,5
268,5043,168.1,camera_7,4,642.8,123.5,715.8,417.7,0.897,68,201,5
269,5044,168.133,camera_7,4,633.1,122.7,713.5,419.0,0.891,69,201,5
270,5045,168.167,camera_7,4,626.1,122.9,709.1,417.4,0.906,70,201,5
271,5046,168.2,camera_7,4,621.1,122.0,707.5,417.3,0.898,71,201,5
272,5047,168.233,camera_7,4,609.1,122.4,702.5,416.7,0.909,72,201,5
273,5048,168.267,camera_7,4,605.7,122.4,700.6,417.9,0.906,73,201,5
274,5049,168.3,camera_7,4,599.9,121.9,697.2,416.7,0.908,74,201,5
275,5050,168.333,camera_7,4,593.6,122.1,698.4,415.1,0.908,75,201,5
276,5051,168.367,camera_7,4,591.0,122.4,695.6,412.1,0.908,76,201,5
277,5052,168.4,camera_7,4,588.0,121.2,697.0,410.7,0.914,77,201,5
278,5053,168.433,camera_7,4,588.6,119.4,695.4,409.8,0.923,78,201,5
279,5054,168.467,camera_7,4,588.7,117.5,690.0,408.2,0.929,79,201,5
280,5055,168.5,camera_7,4,589.0,115.4,684.2,404.3,0.913,80,201,5
281,5056,168.533,camera_7,4,590.4,113.4,676.3,395.3,0.908,81,201,5
282,5057,168.567,camera_7,4,592.6,111.7,671.4,387.3,0.913,82,201,5
283,5058,168.6,camera_7,4,592.6,110.3,665.2,383.3,0.914,83,201,5
284,5059,168.633,camera_7,4,590.3,109.6,662.5,378.0,0.911,84,201,5
285,5060,168.667,camera_7,4,591.6,108.4,658.0,378.6,0.911,85,201,5
286,5061,168.7,camera_7,4,589.6,108.0,653.0,376.3,0.912,86,201,5
287,5062,168.733,camera_7,4,587.3,107.5,650.8,379.1,0.886,87,201,5
288,5063,168.767,camera_7,4,584.8,106.7,647.3,377.3,0.883,88,201,5
289,5064,168.8,camera_7,4,579.2,106.8,644.5,377.6,0.904,89,201,5
290,5065,168.833,camera_7,4,576.1,107.5,640.8,378.0,0.899,90,201,5
291,5066,168.867,camera_7,4,574.2,108.1,641.4,376.8,0.913,91,201,5
292,5067,168.9,camera_7,4,569.7,106.7,639.9,376.5,0.911,92,201,5
293,5068,168.933,camera_7,4,567.7,106.4,639.1,374.7,0.922,93,201,5
294,5069,168.967,camera_7,4,565.0,105.2,635.9,372.1,0.908,94,201,5
295,5070,169.0,camera_7,4,560.7,105.0,635.2,370.6,0.906,95,201,5
296,5071,169.033,camera_7,4,558.7,104.0,629.4,366.5,0.903,96,201,5
297,5072,169.067,camera_7,4,555.5,102.7,626.9,357.1,0.866,97,201,5
298,5073,169.1,camera_7,4,549.0,101.5,609.4,362.7,0.475,98,201,5
299,5074,169.133,camera_7,4,545.0,99.2,603.7,272.2,0.835,99,201,5
300,5075,169.167,camera_7,4,540.9,98.0,600.6,266.7,0.875,100,201,5
301,5076,169.2,camera_7,4,538.8,97.5,597.9,270.4,0.886,101,201,5
302,5077,169.233,camera_7,4,535.6,96.5,593.9,265.7,0.874,102,201,5
303,5078,169.267,camera_7,4,537.7,96.1,592.0,267.3,0.881,103,201,5
304,5079,169.3,camera_7,4,535.4,95.4,588.7,261.9,0.858,104,201,5
305,5080,169.333,camera_7,4,532.2,95.9,585.8,258.6,0.843,105,201,5
306,5081,169.367,camera_7,4,530.3,95.6,581.0,258.6,0.877,106,201,5
307,5082,169.4,camera_7,4,529.0,95.8,578.2,258.6,0.895,107,201,5
308,5083,169.433,camera_7,4,526.8,96.6,575.0,260.1,0.875,108,201,5
309,5084,169.467,camera_7,4,522.7,95.6,571.6,259.0,0.824,109,201,5
310,5085,169.5,camera_7,4,526.9,94.3,568.9,259.5,0.861,110,201,5
311,5086,169.533,camera_7,4,526.1,93.3,564.6,258.8,0.84,111,201,5
312,5087,169.567,camera_7,4,525.7,92.1,561.9,257.1,0.848,112,201,5
313,5088,169.6,camera_7,4,525.0,90.4,559.1,254.5,0.771,113,201,5
314,5089,169.633,camera_7,4,525.3,90.7,556.0,252.2,0.809,114,201,5
315,5090,169.667,camera_7,4,524.0,92.8,551.9,250.5,0.741,115,201,5
