loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
750,125.0,2714.4,73,7,59,22,59,7,11,0,0,46,40,48,29,75,28,15,2,2,3,2,6,3,4,0,0,0,0,1,0,1
800,133.33,2712.1,81,11,59,19,59,11,7,0,0,46,42,49,30,76,31,22,1,2,3,1,1,3,8,0,0,0,0,0,0,1
850,141.67,2714.8,85,9,60,28,60,9,22,0,0,49,46,50,31,84,35,23,4,4,3,0,9,4,4,0,0,0,0,0,0,0
900,150.0,2712.4,91,9,63,27,63,9,17,0,0,55,50,51,34,87,39,23,6,5,3,3,4,4,2,0,0,0,0,0,0,0
950,158.33,2714.8,94,5,69,24,69,5,13,0,0,58,53,57,35,91,41,23,4,4,8,1,5,2,0,0,0,0,0,0,0,0
1000,166.67,2714.9,105,11,69,31,69,11,14,0,0,64,57,59,38,101,43,27,6,5,4,3,8,2,3,1,0,1,0,0,0,1
1050,175.0,2714.8,112,8,76,25,76,8,17,0,0,70,57,62,39,110,43,28,6,2,4,2,11,0,0,0,0,2,0,0,0,1
1100,183.33,2715.2,112,2,69,17,69,2,11,0,0,70,57,62,45,117,43,28,0,1,1,6,9,0,0,0,0,0,0,0,0,0
1150,191.67,2715.3,112,1,68,8,68,1,0,0,0,70,58,62,45,120,43,28,0,2,1,2,3,0,0,0,0,0,0,0,0,0
1200,200.0,2713.0,115,4,65,23,65,4,14,0,0,73,58,63,46,132,43,28,3,2,2,3,13,0,0,0,0,0,0,1,0,0
1250,208.33,2715.2,117,1,56,13,56,1,5,0,0,75,59,63,46,137,43,28,1,2,2,2,7,0,0,1,0,0,0,0,0,0
1300,216.67,2715.2,119,3,52,21,52,3,10,0,0,77,60,64,48,145,43,28,2,3,2,3,11,0,0,0,0,0,0,1,0,0
1350,225.0,2712.8,126,8,51,22,51,8,11,0,0,84,64,67,50,148,43,28,7,5,4,4,2,0,0,1,0,0,0,2,0,0
1400,233.33,2715.2,127,5,48,27,48,5,13,0,0,85,65,74,52,159,43,28,4,2,8,1,12,0,0,0,0,1,0,0,0,0
1450,241.67,2715.2,128,3,43,27,43,3,13,0,0,86,68,75,55,166,43,28,2,5,5,2,13,0,0,0,0,0,0,0,0,0
1500,250.0,2715.2,130,3,40,22,40,3,17,0,0,88,70,75,58,172,43,28,2,4,3,3,10,0,0,0,0,0,1,1,0,0
1550,258.33,2715.3,130,1,39,17,39,1,11,0,0,88,71,75,60,176,45,28,0,2,1,2,10,2,0,0,0,0,1,1,0,0
1600,266.67,2713.0,136,5,33,17,33,5,9,0,0,88,71,75,61,181,50,29,0,1,1,1,10,3,1,0,0,0,0,1,0,0
1650,275.0,2741.0,137,2,25,13,25,2,5,0,0,88,74,75,61,185,50,30,0,3,1,0,8,0,1,0,0,0,0,1,0,0
1700,283.33,2741.0,140,4,26,16,26,4,9,0,0,91,77,77,63,188,52,30,2,3,2,2,4,2,1,0,1,1,0,0,0,0
