loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
950,158.33,2417.8,52,6,35,18,35,6,8,0,0,20,46,53,27,51,37,29,4,4,5,1,2,2,0,0,0,0,0,1,0,0
1000,166.67,2394.3,56,8,32,22,32,8,7,0,0,23,49,56,30,54,39,30,6,4,4,3,3,2,0,0,0,0,0,0,0,1
1050,175.0,2396.6,57,4,34,11,34,4,6,0,0,23,51,58,31,55,39,31,2,3,3,2,1,0,0,0,0,1,0,0,0,0
1100,183.33,2396.7,57,4,32,10,32,4,3,0,0,23,51,58,34,57,39,31,2,1,1,4,2,0,0,0,0,0,0,0,0,0
1150,191.67,2396.7,57,4,31,7,31,4,0,0,0,23,52,58,34,57,39,31,2,2,1,2,0,0,0,0,0,0,0,0,0,0
1200,200.0,2397.0,59,6,30,14,30,6,7,0,0,25,53,59,35,60,39,31,4,2,2,3,3,0,0,0,0,0,0,0,0,0
1250,208.33,2397.0,61,7,28,13,28,7,5,0,0,27,55,60,35,65,39,31,5,2,1,2,3,0,0,0,0,0,0,1,0,0
1300,216.67,2397.0,63,9,27,15,27,9,4,0,0,29,56,61,37,68,39,31,7,2,1,3,2,0,0,0,1,0,0,0,0,0
1350,225.0,2397.1,66,11,24,16,24,11,7,0,0,32,57,64,39,68,39,31,9,2,2,3,0,0,0,0,0,0,0,0,0,0
1400,233.33,2397.1,68,10,24,17,24,10,7,0,0,34,58,67,40,71,39,31,8,1,4,1,3,0,0,1,1,0,0,0,0,0
1450,241.67,2397.2,70,11,17,21,17,11,12,0,0,36,61,72,41,73,39,31,9,3,6,1,2,0,0,0,0,0,0,1,0,0
1500,250.0,2397.2,70,8,17,14,17,8,9,0,0,36,64,73,45,75,39,31,6,3,1,3,1,0,0,0,1,1,1,0,0,0
1550,258.33,2397.2,71,8,16,12,16,8,7,0,0,36,64,73,48,76,41,31,6,1,0,2,1,2,0,0,0,0,0,0,0,0
1600,266.67,2394.8,72,9,12,14,12,9,7,0,0,36,64,73,49,80,43,32,6,1,0,1,2,3,1,0,0,0,0,1,0,0
1650,275.0,2397.2,73,9,11,13,11,9,5,0,0,36,67,73,49,83,43,33,6,3,0,0,3,0,1,0,0,0,0,1,0,0
1700,283.33,2397.1,74,10,11,17,11,10,10,0,0,37,70,75,51,85,45,33,7,3,1,2,1,2,1,0,0,0,0,0,0,0
