loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
500,83.33,2711.4,69,15,54,24,56,21,16,0,0,33,29,39,17,46,17,5,7,3,3,1,9,0,1,1,0,0,0,0,0,0
550,91.67,2711.4,73,9,64,20,66,15,9,0,0,34,30,41,20,54,17,5,1,1,2,4,11,0,1,0,0,0,0,0,0,0
600,100.0,2711.5,85,16,69,26,71,23,13,0,0,41,32,42,20,60,20,6,8,2,1,2,9,3,1,0,0,0,0,0,0,0
650,108.33,2711.5,91,9,75,20,77,15,16,0,0,43,37,43,24,67,24,7,1,4,1,3,8,2,1,0,1,0,1,1,0,1
700,116.67,2711.5,97,9,74,23,75,14,12,0,0,44,39,44,28,71,27,12,1,1,1,5,7,4,4,0,0,0,0,0,0,0
750,125.0,2711.4,102,9,70,22,71,12,11,0,0,46,40,48,29,75,28,15,2,2,3,2,6,3,4,0,0,0,0,1,0,1
800,133.33,2711.4,111,13,69,19,70,16,7,0,0,46,42,49,30,76,31,22,1,2,3,1,1,3,8,0,0,0,0,0,0,1
850,141.67,2711.6,116,11,71,28,72,15,22,0,0,49,46,50,31,84,35,23,4,4,3,0,9,4,4,0,0,0,0,0,0,0
900,150.0,2711.7,124,12,73,27,74,15,17,0,0,55,50,51,34,87,39,23,6,5,3,3,4,4,2,0,0,0,0,0,0,0
950,158.33,2711.8,129,9,80,24,81,12,13,0,0,58,53,57,35,91,41,23,4,4,8,1,5,2,0,0,0,0,0,0,0,0
1000,166.67,2711.8,141,14,81,31,82,17,14,0,0,64,57,59,38,101,43,27,6,5,4,3,8,2,3,1,0,1,0,0,0,1
1050,175.0,2711.8,150,12,90,25,91,16,17,0,0,70,57,62,39,110,43,28,6,2,4,2,11,0,0,0,0,2,0,0,0,1
1100,183.33,2711.8,150,5,83,17,84,9,11,0,0,70,57,62,45,117,43,28,0,1,1,6,9,0,0,0,0,0,0,0,0,0
1150,191.67,2712.1,153,5,81,8,81,8,0,0,0,70,58,62,45,120,43,28,0,2,1,2,3,0,0,0,0,0,0,0,0,0
1200,200.0,2712.1,164,14,77,23,78,17,14,0,0,73,58,63,46,132,43,28,3,2,2,3,13,0,0,0,0,0,0,1,0,0
1250,208.33,2712.4,167,3,78,13,78,9,5,0,0,75,59,63,46,137,43,28,1,2,2,2,7,0,0,1,0,0,0,0,0,0
1300,216.67,2712.5,173,9,73,21,73,15,10,0,0,77,60,64,48,145,43,28,2,3,2,3,11,0,0,0,0,0,0,1,0,0
1350,225.0,2712.6,182,11,77,22,77,18,11,0,0,84,64,67,50,148,43,28,7,5,4,4,2,0,0,1,0,0,0,2,0,0
1400,233.33,2712.6,185,9,73,27,73,16,13,0,0,85,65,74,52,159,43,28,4,2,8,1,12,0,0,0,0,1,0,0,0,0
1450,241.67,2712.6,187,7,69,27,69,14,13,0,0,86,68,75,55,166,43,28,2,5,5,2,13,0,0,0,0,0,0,0,0,0
1500,250.0,2712.3,191,9,65,22,65,15,17,0,0,88,70,75,58,172,43,28,2,4,3,3,10,0,0,0,0,0,1,1,0,0
1550,258.33,2712.3,192,4,66,17,66,11,11,0,0,88,71,75,60,176,45,28,0,2,1,2,10,2,0,0,0,0,1,1,0,0
1600,266.67,2712.3,198,8,58,17,58,14,9,0,0,88,71,75,61,181,50,29,0,1,1,1,10,3,1,0,0,0,0,1,0,0
1650,275.0,2712.3,203,9,50,13,50,15,5,0,0,88,74,75,61,185,50,30,0,3,1,0,8,0,1,0,0,0,0,1,0,0
1700,283.33,2712.9,211,10,54,16,54,16,9,0,0,91,77,77,63,188,52,30,2,3,2,2,4,2,1,0,1,1,0,0,0,0
