loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
1900,316.67,2726.5,117,10,41,24,41,10,10,0,0,108,41,72,0,3,6,4,8,5,11,0,0,0,0,0,0,1,0,0,0,0
1950,325.0,2727.2,119,7,43,22,43,7,9,0,0,110,44,75,1,4,6,4,5,5,10,1,1,0,0,0,0,0,0,1,0,0
2000,333.33,2727.3,123,7,42,21,42,7,5,0,0,114,48,77,1,7,6,4,5,6,9,0,1,0,0,0,1,0,0,0,0,0
2050,341.67,2745.9,128,9,43,29,43,9,19,0,0,119,51,84,2,9,6,4,7,7,12,1,2,0,0,0,0,0,0,0,1,0
2100,350.0,2727.4,129,5,41,17,41,5,4,0,0,119,54,87,3,10,9,5,2,6,7,0,1,0,1,0,0,0,0,1,0,0
2150,358.33,2727.4,132,7,40,23,40,7,13,0,0,122,55,91,4,13,11,5,5,6,7,1,3,1,0,0,0,0,0,0,0,0
2200,366.67,2725.1,135,8,40,21,40,8,11,0,0,125,59,96,4,16,11,5,6,5,7,0,3,0,0,1,0,0,0,0,0,0
2250,375.0,2727.4,135,5,37,25,37,5,16,0,0,125,62,102,6,21,11,5,3,6,9,1,6,0,0,0,0,0,0,0,0,0
2300,383.33,2727.1,138,6,38,27,38,6,16,0,0,126,65,102,9,29,16,7,2,5,3,3,7,5,2,0,0,0,0,1,0,0
2350,391.67,2750.9,143,8,36,20,36,8,11,0,0,127,66,103,11,33,19,11,2,3,2,2,4,3,4,0,0,0,0,0,0,0
2400,400.0,2725.7,147,7,37,19,37,7,10,0,0,128,69,103,14,39,20,14,1,3,2,3,6,0,4,0,1,0,0,0,0,0
2450,408.33,2725.7,149,4,39,21,39,4,10,0,0,130,72,105,16,44,25,14,2,4,4,2,5,4,0,0,0,0,0,1,0,0
2500,416.67,2728.4,155,8,36,28,36,8,15,0,0,136,78,111,17,48,25,14,6,9,8,3,2,0,0,0,0,0,0,0,0,0
2550,425.0,2728.5,156,4,37,16,37,4,11,0,0,137,80,114,21,49,25,14,2,3,5,5,1,0,0,1,0,0,0,0,1,0
2600,433.33,2726.2,159,6,36,18,36,6,9,0,0,139,82,114,24,54,27,15,3,3,2,4,5,0,1,0,0,0,0,0,0,0
2650,441.67,2726.2,161,4,34,17,34,4,9,0,0,140,84,114,24,62,29,16,2,4,2,0,7,2,0,0,0,0,0,0,0,0
2700,450.0,2728.2,161,3,34,13,34,3,8,0,0,140,84,114,25,68,29,16,1,2,2,0,8,0,0,0,1,0,0,0,0,0
2750,458.33,2725.9,162,4,31,19,31,4,9,0,0,141,87,114,28,74,29,16,2,4,2,3,8,0,0,0,0,0,0,0,1,0
2800,466.67,2728.3,168,8,30,16,30,8,10,0,0,143,90,115,28,75,35,20,2,2,3,0,1,4,4,0,0,0,0,0,0,0
2850,475.0,2728.3,173,7,35,9,35,7,5,0,0,143,90,115,28,75,37,25,1,0,2,0,0,2,4,0,0,0,0,0,0,0
2900,483.33,2728.3,180,11,37,12,37,11,4,0,0,143,91,115,28,75,39,30,1,1,2,0,0,2,6,0,0,0,0,0,0,0
2950,491.67,2728.3,186,9,39,17,39,9,9,0,0,145,94,115,29,79,41,32,3,3,2,1,4,1,3,0,0,0,0,0,0,1
3000,500.0,2728.3,190,8,41,22,41,8,12,0,0,149,98,120,32,80,43,32,5,5,6,3,1,1,1,0,0,0,0,0,1,0
3050,508.33,2728.4,195,9,40,25,40,9,17,0,0,154,100,125,32,82,45,32,7,5,9,0,2,2,0,0,0,0,0,0,0,0
3100,516.67,2740.2,198,6,43,19,43,6,8,0,0,155,103,128,32,85,49,34,2,3,7,0,3,2,2,0,0,0,0,2,0,0
3150,525.0,2740.2,199,5,41,27,41,5,17,0,0,156,106,129,34,91,52,34,2,5,7,2,7,3,1,0,0,0,0,0,0,0
3200,533.33,2740.2,200,5,40,15,40,5,9,0,0,156,107,132,36,94,53,35,2,3,3,2,4,0,1,0,0,1,0,0,0,0
3250,541.67,2740.2,206,9,40,17,40,9,6,0,0,156,109,133,36,94,57,40,1,2,4,1,0,4,5,0,0,0,0,0,0,0
3300,550.0,2726.3,210,7,45,23,45,7,12,0,0,159,113,134,36,99,60,41,3,5,5,0,4,4,2,1,1,0,0,0,0,0
3350,558.33,2726.3,215,8,48,28,48,8,12,0,0,164,116,140,38,102,61,41,6,7,9,2,3,1,0,1,0,0,0,0,0,0
