loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
1350,225.0,2725.5,78,10,18,25,18,10,6,0,0,69,23,49,0,3,6,4,9,5,11,0,0,0,0,0,0,0,0,0,0,0
1400,233.33,2725.7,84,13,21,32,21,13,10,0,0,75,25,52,0,3,6,4,12,7,13,0,0,0,0,1,0,0,0,0,0,0
1450,241.67,2725.8,87,11,26,28,26,11,5,0,0,78,27,53,0,3,6,4,10,6,12,0,0,0,0,1,0,0,0,0,0,0
1500,250.0,2725.9,92,12,27,29,27,12,10,0,0,83,31,54,0,3,6,4,11,7,11,0,0,0,0,0,1,0,0,0,0,0
1550,258.33,2725.9,97,12,29,31,29,12,10,0,0,88,33,56,0,3,6,4,11,8,12,0,0,0,0,0,0,0,0,0,0,0
1600,266.67,2726.1,101,14,28,32,28,14,8,0,0,92,34,59,0,3,6,4,13,8,13,0,0,0,0,1,0,1,0,0,0,0
1650,275.0,2726.1,102,11,32,27,32,11,6,0,0,93,34,60,0,3,6,4,10,6,12,0,0,0,0,1,0,2,0,0,0,0
1700,283.33,2726.1,104,10,32,25,32,10,3,0,0,95,34,61,0,3,6,4,9,6,12,0,0,0,0,0,0,0,0,0,0,0
1750,291.67,2725.8,105,8,35,23,35,8,6,0,0,96,35,61,0,3,6,4,7,6,12,0,0,0,0,1,0,0,0,0,0,0
1800,300.0,2747.0,110,9,38,23,38,9,9,0,0,101,36,65,0,3,6,4,8,4,12,0,0,0,0,0,0,0,0,0,0,0
1850,308.33,2725.9,111,7,37,24,37,7,10,0,0,102,40,68,0,3,6,4,6,8,11,0,0,0,0,0,0,1,0,0,0,0
1900,316.67,2725.9,117,9,41,24,41,9,10,0,0,108,41,72,0,3,6,4,8,5,11,0,0,0,0,0,0,1,0,0,0,0
1950,325.0,2726.0,119,6,43,22,43,6,9,0,0,110,44,75,1,4,6,4,5,5,10,1,1,0,0,0,0,0,0,1,0,0
2000,333.33,2726.0,123,6,42,21,42,6,5,0,0,114,48,77,1,7,6,4,5,6,9,0,1,0,0,0,1,0,0,0,0,0
2050,341.67,2726.1,128,8,43,29,43,8,19,0,0,119,51,84,2,9,6,4,7,7,12,1,2,0,0,0,0,0,0,0,1,0
2100,350.0,2726.1,129,4,41,17,41,4,4,0,0,119,54,87,3,10,9,5,2,6,7,0,1,0,1,0,0,0,0,1,0,0
2150,358.33,2727.0,132,6,40,23,40,6,13,0,0,122,55,91,4,13,11,5,5,6,7,1,3,1,0,0,0,0,0,0,0,0
2200,366.67,2750.5,135,7,40,21,40,7,11,0,0,125,59,96,4,16,11,5,6,5,7,0,3,0,0,1,0,0,0,0,0,0
2250,375.0,2727.4,135,4,37,25,37,4,16,0,0,125,62,102,6,21,11,5,3,6,9,1,6,0,0,0,0,0,0,0,0,0
2300,383.33,2750.9,138,5,38,27,38,5,16,0,0,126,65,102,9,29,16,7,2,5,3,3,7,5,2,0,0,0,0,1,0,0
2350,391.67,2727.2,143,7,36,20,36,7,11,0,0,127,66,103,11,33,19,11,2,3,2,2,4,3,4,0,0,0,0,0,0,0
2400,400.0,2727.2,147,6,37,19,37,6,10,0,0,128,69,103,14,39,20,14,1,3,2,3,6,0,4,0,1,0,0,0,0,0
2450,408.33,2727.3,149,3,39,21,39,3,10,0,0,130,72,105,16,44,25,14,2,4,4,2,5,4,0,0,0,0,0,1,0,0
2500,416.67,2727.6,155,7,36,28,36,7,15,0,0,136,78,111,17,48,25,14,6,9,8,3,2,0,0,0,0,0,0,0,0,0
2550,425.0,2727.7,156,3,37,16,37,3,11,0,0,137,80,114,21,49,25,14,2,3,5,5,1,0,0,1,0,0,0,0,1,0
2600,433.33,2727.7,159,5,36,18,36,5,9,0,0,139,82,114,24,54,27,15,3,3,2,4,5,0,1,0,0,0,0,0,0,0
2650,441.67,2727.7,161,3,34,17,34,3,9,0,0,140,84,114,24,62,29,16,2,4,2,0,7,2,0,0,0,0,0,0,0,0
2700,450.0,2728.0,161,2,34,13,34,2,8,0,0,140,84,114,25,68,29,16,1,2,2,0,8,0,0,0,1,0,0,0,0,0
2750,458.33,2728.0,162,3,31,19,31,3,9,0,0,141,87,114,28,74,29,16,2,4,2,3,8,0,0,0,0,0,0,0,1,0
2800,466.67,2728.0,168,7,30,16,30,7,10,0,0,143,90,115,28,75,35,20,2,2,3,0,1,4,4,0,0,0,0,0,0,0
2850,475.0,2728.0,173,6,35,9,35,6,5,0,0,143,90,115,28,75,37,25,1,0,2,0,0,2,4,0,0,0,0,0,0,0
2900,483.33,2737.3,180,10,37,12,37,10,4,0,0,143,91,115,28,75,39,30,1,1,2,0,0,2,6,0,0,0,0,0,0,0
2950,491.67,2727.9,186,8,39,17,39,8,9,0,0,145,94,115,29,79,41,32,3,3,2,1,4,1,3,0,0,0,0,0,0,1
3000,500.0,2727.9,190,7,41,22,41,7,12,0,0,149,98,120,32,80,43,32,5,5,6,3,1,1,1,0,0,0,0,0,1,0
3050,508.33,2728.0,195,8,40,25,40,8,17,0,0,154,100,125,32,82,45,32,7,5,9,0,2,2,0,0,0,0,0,0,0,0
3100,516.67,2728.0,198,5,43,19,43,5,8,0,0,155,103,128,32,85,49,34,2,3,7,0,3,2,2,0,0,0,0,2,0,0
3150,525.0,2728.1,199,4,41,27,41,4,17,0,0,156,106,129,34,91,52,34,2,5,7,2,7,3,1,0,0,0,0,0,0,0
3200,533.33,2728.1,200,4,40,15,40,4,9,0,0,156,107,132,36,94,53,35,2,3,3,2,4,0,1,0,0,1,0,0,0,0
3250,541.67,2728.1,206,8,40,17,40,8,6,0,0,156,109,133,36,94,57,40,1,2,4,1,0,4,5,0,0,0,0,0,0,0
3300,550.0,2728.0,210,6,45,23,45,6,12,0,0,159,113,134,36,99,60,41,3,5,5,0,4,4,2,1,1,0,0,0,0,0
3350,558.33,2728.1,215,7,48,28,48,7,12,0,0,164,116,140,38,102,61,41,6,7,9,2,3,1,0,1,0,0,0,0,0,0
