loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
800,133.33,2399.1,28,6,19,12,19,6,5,0,0,12,16,30,13,25,23,14,2,1,1,1,2,3,2,0,0,0,0,0,0,0
850,141.67,2399.3,30,7,19,20,19,7,12,0,0,13,19,32,17,26,25,15,3,4,3,4,2,2,2,0,0,0,0,1,0,0
900,150.0,2399.3,33,7,22,18,22,7,8,0,0,14,22,33,18,30,27,17,3,4,1,2,4,2,2,0,1,0,0,0,0,0
950,158.33,2397.0,36,7,25,18,25,7,9,0,0,14,23,33,18,32,34,20,2,2,0,2,3,6,3,0,0,0,1,0,1,0
1000,166.67,2397.0,40,9,26,22,26,9,10,0,0,16,26,36,20,37,34,22,4,5,3,3,4,0,3,0,0,1,0,1,0,0
1050,175.0,2399.3,42,10,24,22,24,10,12,0,0,17,33,43,20,39,34,23,4,5,6,1,2,0,4,0,2,0,0,1,0,0
1100,183.33,2399.3,49,12,28,32,28,12,22,0,0,20,36,46,24,43,37,27,4,6,5,4,4,3,6,0,0,0,0,0,1,0
1150,191.67,2399.4,52,8,33,22,33,8,10,0,0,22,39,50,26,48,37,28,5,5,5,2,4,0,1,0,0,1,0,1,0,0
1200,200.0,2397.4,54,9,31,22,31,9,13,0,0,24,43,54,28,53,39,28,7,4,4,2,4,1,0,0,0,1,0,0,0,0
1250,208.33,2399.7,58,11,30,23,30,11,13,0,0,26,45,57,30,56,43,30,7,3,5,1,1,4,2,0,0,0,0,1,0,0
1300,216.67,2400.1,59,7,31,21,31,7,11,0,0,26,47,62,30,58,50,31,5,3,4,0,3,6,0,0,0,2,0,0,0,1
1350,225.0,2400.2,65,11,32,31,32,11,22,0,0,28,49,69,35,61,54,35,6,3,6,5,3,5,3,0,0,0,0,0,0,0
1400,233.33,2397.9,68,10,36,24,36,10,12,0,0,28,52,71,37,64,61,38,5,3,4,2,3,4,3,0,0,0,0,0,1,1
1450,241.67,2400.3,70,9,37,24,37,9,15,0,0,28,54,72,41,69,62,40,4,3,3,3,7,1,3,0,0,0,0,0,0,0
1500,250.0,2400.3,70,6,37,13,37,6,7,0,0,28,55,73,43,71,64,40,3,2,1,2,2,2,1,0,0,0,1,0,0,0
1550,258.33,2400.3,73,7,37,22,37,7,16,0,0,29,57,76,48,74,73,42,4,2,2,3,3,7,1,0,0,1,0,0,1,0
1600,266.67,2400.4,79,8,39,23,39,8,13,0,0,30,59,82,50,78,77,47,3,2,5,2,3,5,3,1,0,1,0,0,0,1
1650,275.0,2400.4,83,10,40,27,40,10,20,0,0,33,65,83,51,83,79,48,6,6,2,1,5,5,2,0,0,0,1,0,0,1
1700,283.33,2400.6,89,11,35,25,35,11,13,0,0,34,66,85,55,87,84,53,5,2,2,4,3,5,4,0,0,0,0,1,0,0
1750,291.67,2400.6,93,10,39,32,39,10,20,0,0,35,71,88,61,94,86,56,5,6,3,5,6,4,3,0,0,0,0,0,0,0
1800,300.0,2400.7,98,11,41,32,41,11,24,0,0,39,74,92,66,100,88,57,7,7,5,4,6,2,2,0,0,0,0,0,0,0
1850,308.33,2398.5,103,13,42,25,42,13,16,0,0,41,78,96,67,103,89,60,7,4,5,1,4,1,4,0,0,1,0,0,0,0
1900,316.67,2400.5,107,10,45,22,45,10,10,0,0,41,80,98,69,103,92,64,6,5,4,2,1,2,2,0,0,0,0,0,0,0
1950,325.0,2398.2,112,12,44,29,44,12,15,0,0,42,81,100,74,107,92,68,7,3,6,6,4,0,3,0,0,0,1,0,0,1
2000,333.33,2400.6,116,10,46,27,46,10,16,0,0,44,83,108,77,110,96,70,7,3,8,2,3,3,1,0,0,1,0,0,2,1
2050,341.67,2419.3,119,11,45,25,45,11,14,0,0,45,86,113,78,115,99,72,7,4,7,1,4,1,2,0,0,0,0,0,0,0
2100,350.0,2400.6,124,12,47,21,47,12,8,0,0,46,90,116,78,117,101,76,5,5,3,0,3,1,5,0,0,1,0,0,0,1
2150,358.33,2400.6,125,7,51,17,51,7,10,0,0,46,93,117,78,120,105,77,4,3,1,0,5,3,1,0,0,0,0,0,0,0
2200,366.67,2400.6,131,12,47,20,47,12,12,0,0,49,94,118,78,121,110,80,7,2,2,0,1,5,3,0,0,0,0,0,1,0
2250,375.0,2400.6,134,12,45,20,45,12,11,0,0,49,95,120,81,126,110,83,6,2,2,2,4,0,4,0,0,0,0,1,0,0
2300,383.33,2400.5,135,11,43,18,43,11,10,0,0,49,97,124,83,129,110,84,6,2,4,1,1,0,4,0,1,0,0,2,0,0
2350,391.67,2400.5,137,9,43,12,43,9,3,0,0,50,97,124,83,129,110,85,6,1,1,1,1,0,2,0,0,0,0,0,0,0
2400,400.0,2400.7,139,9,41,12,41,9,2,0,0,50,97,124,83,129,110,87,6,1,1,1,1,0,2,0,0,0,0,0,0,1
2450,408.33,2400.7,139,8,38,12,38,8,3,0,0,50,97,125,83,129,110,87,6,1,2,1,1,0,1,0,0,0,0,0,0,0
2500,416.67,2400.7,143,11,34,14,34,11,5,0,0,50,97,126,83,129,110,91,6,1,2,0,1,0,4,0,0,0,0,0,0,1
2550,425.0,2400.7,147,11,33,14,33,11,5,0,0,50,97,126,83,129,110,95,6,1,2,0,1,0,4,0,0,0,0,0,0,0
2600,433.33,2400.7,150,11,31,15,31,11,7,0,0,50,97,127,84,129,110,98,6,1,2,1,1,0,4,0,0,0,0,0,0,0
2650,441.67,2398.4,152,11,30,16,30,11,4,0,0,50,97,128,85,129,111,100,6,1,2,1,1,1,4,0,0,0,0,0,0,0
2700,450.0,2400.7,156,9,32,17,32,9,9,0,0,50,97,128,87,129,115,104,6,1,2,2,1,3,2,0,0,0,0,0,1,2
2750,458.33,2398.6,158,9,31,26,31,9,15,0,0,52,99,131,91,134,116,104,8,3,5,4,6,0,0,0,0,0,0,0,0,0
