loop_i,video_fid,t_sec,camera_id,track_id,x1,y1,x2,y2,conf,hits,start_frame,chef_id
199,8029,267.633,camera_1,2,411.3,0.6,487.0,165.8,0.868,19,181,3
200,8030,267.667,camera_1,2,402.8,1.0,489.5,173.9,0.855,20,181,3
201,8031,267.7,camera_1,2,392.6,0.9,489.5,177.9,0.814,21,181,3
202,8032,267.733,camera_1,2,370.9,0.8,487.3,182.1,0.851,22,181,3
203,8033,267.767,camera_1,2,377.0,0.8,485.2,177.1,0.851,23,181,3
204,8034,267.8,camera_1,2,379.8,0.7,481.7,183.5,0.852,24,181,3
205,8035,267.833,camera_1,2,377.2,0.8,481.9,182.3,0.875,25,181,3
206,8036,267.867,camera_1,2,373.5,0.7,479.2,180.1,0.875,26,181,3
207,8037,267.9,camera_1,2,373.6,0.5,477.4,181.0,0.855,27,181,3
208,8038,267.933,camera_1,2,370.6,0.4,475.4,182.3,0.888,28,181,3
209,8039,267.967,camera_1,2,372.1,0.6,475.9,186.1,0.894,29,181,3
210,8040,268.0,camera_1,2,372.8,0.6,475.6,191.9,0.882,30,181,3
211,8041,268.033,camera_1,2,372.5,0.6,476.2,193.7,0.883,31,181,3
212,8042,268.067,camera_1,2,371.4,0.5,475.9,191.9,0.887,32,181,3
213,8043,268.1,camera_1,2,371.5,0.5,475.9,188.9,0.887,33,181,3
214,8044,268.133,camera_1,2,370.8,0.9,483.3,200.9,0.888,34,181,3
215,8045,268.167,camera_1,2,371.2,0.8,478.4,194.2,0.888,35,181,3
216,8046,268.2,camera_1,2,371.4,0.7,484.9,206.4,0.894,36,181,3
217,8047,268.233,camera_1,2,371.9,0.9,485.9,208.9,0.893,37,181,3
218,8048,268.267,camera_1,2,375.4,0.9,480.4,204.8,0.877,38,181,3
219,8049,268.3,camera_1,2,374.5,1.0,482.2,206.1,0.886,39,181,3
220,8050,268.333,camera_1,2,376.5,0.9,485.3,205.2,0.878,40,181,3
221,8051,268.367,camera_1,2,376.5,0.9,485.8,204.5,0.876,41,181,3
222,8052,268.4,camera_1,2,377.7,1.1,488.7,206.8,0.858,42,181,3
223,8053,268.433,camera_1,2,374.0,0.5,488.4,203.2,0.797,43,181,3
224,8054,268.467,camera_1,2,372.5,0.6,487.3,207.5,0.752,44,181,3
225,8055,268.5,camera_1,2,369.8,0.8,509.5,203.7,0.878,45,181,3
226,8056,268.533,camera_1,2,399.4,1.3,515.1,221.3,0.834,46,181,3
227,8057,268.567,camera_1,2,397.6,0.9,515.5,229.9,0.857,47,181,3
228,8058,268.6,camera_1,2,368.5,1.1,516.4,242.0,0.877,48,181,3
229,8059,268.633,camera_1,2,376.0,1.2,516.7,246.4,0.881,49,181,3
230,8060,268.667,camera_1,2,396.2,1.3,517.1,248.7,0.869,50,181,3
231,8061,268.7,camera_1,2,395.4,1.3,516.9,247.7,0.874,51,181,3
232,8062,268.733,camera_1,2,395.2,1.1,513.8,260.9,0.858,52,181,3
233,8063,268.767,camera_1,2,390.9,0.9,514.0,266.7,0.884,53,181,3
234,8064,268.8,camera_1,2,392.1,0.9,511.4,268.1,0.903,54,181,3
235,8065,268.833,camera_1,2,391.2,0.4,507.5,268.3,0.902,55,181,3
236,8066,268.867,camera_1,2,387.0,0.1,501.9,270.4,0.905,56,181,3
237,8067,268.9,camera_1,2,388.5,0.2,502.1,272.7,0.916,57,181,3
238,8068,268.933,camera_1,2,386.8,0.6,502.0,272.4,0.931,58,181,3
239,8069,268.967,camera_1,2,381.7,0.5,497.2,272.3,0.931,59,181,3
240,8070,269.0,camera_1,2,377.9,0.7,497.7,272.7,0.931,60,181,3
241,8071,269.033,camera_1,2,381.2,0.8,496.1,273.0,0.939,61,181,3
242,8072,269.067,camera_1,2,379.6,0.7,495.9,273.2,0.938,62,181,3
243,8073,269.1,camera_1,2,377.5,0.7,495.6,273.8,0.937,63,181,3
244,8074,269.133,camera_1,2,377.0,0.7,496.0,272.9,0.938,64,181,3
245,8075,269.167,camera_1,2,377.4,0.8,495.0,273.0,0.935,65,181,3
246,8076,269.2,camera_1,2,376.9,0.9,495.0,273.2,0.931,66,181,3
247,8077,269.233,camera_1,2,377.1,0.8,495.3,273.5,0.933,67,181,3
248,8078,269.267,camera_1,2,377.5,0.8,496.0,273.7,0.934,68,181,3
249,8079,269.3,camera_1,2,379.3,0.7,496.6,273.8,0.933,69,181,3
250,8080,269.333,camera_1,2,381.1,0.7,497.4,273.5,0.934,70,181,3
251,8081,269.367,camera_1,2,382.3,0.5,497.8,273.6,0.931,71,181,3
252,8082,269.4,camera_1,2,382.3,0.7,500.0,274.6,0.929,72,181,3
253,8083,269.433,camera_1,2,385.9,0.3,500.9,274.1,0.934,73,181,3
254,8084,269.467,camera_1,2,385.4,0.5,501.6,273.7,0.936,74,181,3
255,8085,269.5,camera_1,2,388.4,0.3,505.5,273.9,0.926,75,181,3
256,8086,269.533,camera_1,2,388.9,0.4,508.3,274.0,0.932,76,181,3
257,8087,269.567,camera_1,2,388.6,0.2,511.2,274.2,0.938,77,181,3
258,8088,269.6,camera_1,2,390.6,0.2,513.9,273.8,0.93,78,181,3
259,8089,269.633,camera_1,2,394.8,0.4,515.2,273.7,0.919,79,181,3
260,8090,269.667,camera_1,2,397.4,0.4,515.5,274.2,0.901,80,181,3
261,8091,269.7,camera_1,2,400.1,0.5,515.6,273.9,0.912,81,181,3
262,8092,269.733,camera_1,2,402.7,0.5,516.5,274.2,0.919,82,181,3
263,8093,269.767,camera_1,2,405.0,0.6,519.1,274.1,0.919,83,181,3
264,8094,269.8,camera_1,2,408.1,0.5,517.9,272.5,0.917,84,181,3
265,8095,269.833,camera_1,2,412.6,0.4,517.9,272.6,0.92,85,181,3
266,8096,269.867,camera_1,2,416.2,0.4,518.3,272.5,0.921,86,181,3
267,8097,269.9,camera_1,2,422.0,0.7,519.1,271.5,0.914,87,181,3
268,8098,269.933,camera_1,2,426.7,0.9,520.0,266.7,0.89,88,181,3
269,8099,269.967,camera_1,2,433.3,1.0,519.6,259.0,0.873,89,181,3
270,8100,270.0,camera_1,2,439.1,1.0,520.3,247.2,0.857,90,181,3
271,8101,270.033,camera_1,2,443.7,1.2,518.7,242.6,0.851,91,181,3
272,8102,270.067,camera_1,2,454.9,1.0,519.0,218.8,0.813,92,181,3
273,8103,270.1,camera_1,2,459.3,1.1,520.2,216.5,0.802,93,181,3
274,8104,270.133,camera_1,2,461.0,1.4,522.4,217.9,0.832,94,181,3
275,8105,270.167,camera_1,2,463.2,1.2,523.2,218.3,0.815,95,181,3
276,8106,270.2,camera_1,2,469.8,1.2,521.8,217.2,0.839,96,181,3
277,8107,270.233,camera_1,2,463.8,1.6,521.1,220.0,0.806,97,181,3
278,8108,270.267,camera_1,2,461.3,1.7,520.6,221.0,0.779,98,181,3
279,8109,270.3,camera_1,2,459.2,1.2,520.8,224.3,0.779,99,181,3
280,8110,270.333,camera_1,2,458.3,1.2,521.2,219.3,0.777,100,181,3
281,8111,270.367,camera_1,2,457.9,1.1,521.5,219.3,0.802,101,181,3
282,8112,270.4,camera_1,2,456.0,1.1,520.2,219.2,0.803,102,181,3
283,8113,270.433,camera_1,2,456.3,1.1,520.7,218.1,0.828,103,181,3
284,8114,270.467,camera_1,2,461.7,0.9,520.2,220.2,0.822,104,181,3
285,8115,270.5,camera_1,2,463.9,0.9,519.1,220.2,0.814,105,181,3
286,8116,270.533,camera_1,2,464.0,0.7,519.0,220.2,0.803,106,181,3
287,8117,270.567,camera_1,2,463.6,0.8,518.1,219.6,0.8,107,181,3
288,8118,270.6,camera_1,2,464.4,0.9,518.0,219.8,0.816,108,181,3
289,8119,270.633,camera_1,2,464.3,1.0,517.0,216.1,0.816,109,181,3
290,8120,270.667,camera_1,2,463.9,0.8,517.2,215.7,0.822,110,181,3
291,8121,270.7,camera_1,2,463.6,1.0,517.1,211.7,0.829,111,181,3
292,8122,270.733,camera_1,2,463.3,0.8,518.4,212.4,0.818,112,181,3
293,8123,270.767,camera_1,2,462.2,0.8,517.4,208.6,0.718,113,181,3
294,8124,270.8,camera_1,2,460.4,0.8,518.2,210.7,0.798,114,181,3
295,8125,270.833,camera_1,2,458.2,0.7,517.2,198.2,0.814,115,181,3
296,8126,270.867,camera_1,2,456.1,1.1,520.2,197.4,0.87,116,181,3
297,8127,270.9,camera_1,2,453.5,1.0,522.9,196.1,0.879,117,181,3
298,8128,270.933,camera_1,2,451.6,1.0,526.2,198.5,0.871,118,181,3
299,8129,270.967,camera_1,2,450.9,0.9,526.9,195.8,0.872,119,181,3
300,8130,271.0,camera_1,2,450.0,1.0,524.1,192.6,0.88,120,181,3
301,8131,271.033,camera_1,2,446.8,0.8,525.8,192.7,0.868,121,181,3
302,8132,271.067,camera_1,2,447.9,1.0,523.5,191.8,0.87,122,181,3
303,8133,271.1,camera_1,2,447.2,1.3,523.4,190.7,0.855,123,181,3
304,8134,271.133,camera_1,2,436.1,1.5,522.9,188.9,0.894,124,181,3
305,8135,271.167,camera_1,2,434.8,1.2,521.1,188.2,0.911,125,181,3
306,8136,271.2,camera_1,2,434.4,1.5,520.1,188.4,0.885,126,181,3
307,8137,271.233,camera_1,2,433.1,1.1,519.7,190.0,0.899,127,181,3
308,8138,271.267,camera_1,2,431.8,0.8,520.9,189.3,0.904,128,181,3
309,8139,271.3,camera_1,2,430.5,1.0,519.7,187.2,0.903,129,181,3
310,8140,271.333,camera_1,2,429.6,1.2,517.9,186.6,0.88,130,181,3
311,8141,271.367,camera_1,2,429.2,1.1,519.9,187.2,0.892,131,181,3
312,8142,271.4,camera_1,2,432.1,0.9,515.9,185.7,0.887,132,181,3
313,8143,271.433,camera_1,2,425.6,0.7,515.1,186.1,0.925,133,181,3
314,8144,271.467,camera_1,2,424.7,0.8,514.5,185.6,0.914,134,181,3
315,8145,271.5,camera_1,2,422.2,0.8,509.8,185.6,0.906,135,181,3
316,8146,271.533,camera_1,2,421.8,0.8,509.0,185.1,0.91,136,181,3
317,8147,271.567,camera_1,2,422.2,0.9,510.3,184.6,0.911,137,181,3
318,8148,271.6,camera_1,2,425.7,1.2,510.0,183.3,0.911,138,181,3
319,8149,271.633,camera_1,2,426.8,1.2,509.9,182.8,0.912,139,181,3
320,8150,271.667,camera_1,2,428.1,1.3,508.8,181.4,0.893,140,181,3
321,8151,271.7,camera_1,2,427.8,1.4,509.8,179.2,0.902,141,181,3
322,8152,271.733,camera_1,2,428.0,1.3,509.0,174.8,0.911,142,181,3
323,8153,271.767,camera_1,2,429.8,1.0,506.2,161.0,0.87,143,181,3
324,8154,271.8,camera_1,2,430.6,0.9,503.4,155.9,0.845,144,181,3
325,8155,271.833,camera_1,2,430.1,1.0,504.3,153.1,0.877,145,181,3
326,8156,271.867,camera_1,2,431.7,0.9,504.4,151.0,0.862,146,181,3
327,8157,271.9,camera_1,2,431.4,0.8,502.9,149.5,0.861,147,181,3
328,8158,271.933,camera_1,2,432.3,0.9,504.7,148.1,0.823,148,181,3
329,8159,271.967,camera_1,2,430.7,1.2,506.2,147.9,0.809,149,181,3
330,8160,272.0,camera_1,2,426.5,1.2,503.3,149.5,0.864,150,181,3
331,8161,272.033,camera_1,2,422.3,1.1,501.8,149.0,0.888,151,181,3
332,8162,272.067,camera_1,2,420.0,0.9,502.2,149.1,0.891,152,181,3
333,8163,272.1,camera_1,2,417.8,1.0,499.9,149.5,0.886,153,181,3
334,8164,272.133,camera_1,2,415.1,0.7,498.6,148.3,0.89,154,181,3
335,8165,272.167,camera_1,2,413.9,0.6,497.6,147.8,0.874,155,181,3
336,8166,272.2,camera_1,2,405.5,0.7,495.0,146.1,0.857,156,181,3
337,8167,272.233,camera_1,2,404.1,0.8,495.5,142.4,0.844,157,181,3
338,8168,272.267,camera_1,2,411.1,0.8,494.4,142.2,0.872,158,181,3
339,8169,272.3,camera_1,2,407.6,0.4,492.7,136.9,0.902,159,181,3
340,8170,272.333,camera_1,2,407.5,0.4,489.2,132.6,0.889,160,181,3
341,8171,272.367,camera_1,2,408.0,0.0,487.4,129.5,0.901,161,181,3
342,8172,272.4,camera_1,2,407.3,0.0,484.7,127.5,0.9,162,181,3
343,8173,272.433,camera_1,2,405.9,0.0,479.1,127.0,0.893,163,181,3
344,8174,272.467,camera_1,2,405.4,0.0,474.9,126.1,0.888,164,181,3
345,8175,272.5,camera_1,2,403.6,0.0,468.2,126.2,0.855,165,181,3
346,8176,272.533,camera_1,2,400.3,0.0,462.9,126.7,0.86,166,181,3
347,8177,272.567,camera_1,2,400.4,0.0,459.8,127.0,0.853,167,181,3
348,8178,272.6,camera_1,2,392.0,0.0,451.0,127.2,0.826,168,181,3
349,8179,272.633,camera_1,2,396.0,0.0,450.3,126.8,0.803,169,181,3
350,8180,272.667,camera_1,2,396.8,0.0,448.4,126.6,0.831,170,181,3
351,8181,272.7,camera_1,2,392.6,0.0,447.3,127.3,0.822,171,181,3
352,8182,272.733,camera_1,2,392.4,0.0,446.1,127.5,0.816,172,181,3
353,8183,272.767,camera_1,2,393.7,0.0,447.1,127.6,0.791,173,181,3
354,8184,272.8,camera_1,2,392.8,0.0,446.0,127.5,0.815,174,181,3
355,8185,272.833,camera_1,2,392.4,0.0,444.9,126.1,0.83,175,181,3
356,8186,272.867,camera_1,2,391.5,0.0,445.1,124.5,0.837,176,181,3
357,8187,272.9,camera_1,2,390.1,0.0,444.0,123.3,0.851,177,181,3
358,8188,272.933,camera_1,2,384.7,0.2,443.5,122.6,0.811,178,181,3
359,8189,272.967,camera_1,2,381.4,0.3,442.4,119.0,0.803,179,181,3
360,8190,273.0,camera_1,2,375.5,0.1,440.9,120.4,0.836,180,181,3
361,8191,273.033,camera_1,2,371.5,0.5,439.7,112.2,0.823,181,181,3
362,8192,273.067,camera_1,2,372.5,0.3,436.5,107.0,0.78,182,181,3
363,8193,273.1,camera_1,2,366.6,0.2,435.8,103.7,0.864,183,181,3
364,8194,273.133,camera_1,2,369.1,0.3,431.5,103.1,0.872,184,181,3
365,8195,273.167,camera_1,2,367.8,0.5,431.2,98.8,0.876,185,181,3
366,8196,273.2,camera_1,2,368.7,0.3,431.4,98.6,0.877,186,181,3
367,8197,273.233,camera_1,2,370.0,0.3,431.3,98.5,0.87,187,181,3
368,8198,273.267,camera_1,2,366.6,0.2,430.6,99.5,0.82,188,181,3
369,8199,273.3,camera_1,2,370.4,0.5,431.8,98.8,0.818,189,181,3
370,8200,273.333,camera_1,2,369.4,0.4,432.6,97.8,0.796,190,181,3
371,8201,273.367,camera_1,2,366.1,0.4,433.2,97.1,0.801,191,181,3
372,8202,273.4,camera_1,2,368.2,0.2,431.9,96.8,0.8,192,181,3
373,8203,273.433,camera_1,2,367.1,0.5,427.5,95.2,0.714,193,181,3
374,8204,273.467,camera_1,2,363.9,0.4,424.5,97.0,0.474,194,181,3
375,8205,273.5,camera_1,2,363.9,1.1,422.2,100.9,0.253,195,181,3
376,8206,273.533,camera_1,2,360.6,0.0,418.9,96.0,0.689,196,181,3
377,8207,273.567,camera_1,2,361.0,0.0,412.5,89.4,0.791,197,181,3
378,8208,273.6,camera_1,2,364.2,0.0,404.8,91.2,0.658,198,181,3
379,8209,273.633,camera_1,2,365.3,0.0,399.6,89.9,0.741,199,181,3
