loop_i,t_sec,rss_mb,total_chefs,active,gone,track_to_chef,_exit,_cam,_pending_exit,_world,_vel,m4_seen_camera_1,m4_seen_camera_2,m4_seen_camera_3,m4_seen_camera_4,m4_seen_camera_5,m4_seen_camera_6,m4_seen_camera_7,m4_history_camera_1,m4_history_camera_2,m4_history_camera_3,m4_history_camera_4,m4_history_camera_5,m4_history_camera_6,m4_history_camera_7,m4_prev_removed_camera_1,m4_prev_removed_camera_2,m4_prev_removed_camera_3,m4_prev_removed_camera_4,m4_prev_removed_camera_5,m4_prev_removed_camera_6,m4_prev_removed_camera_7
2000,333.33,586.4,153,7,60,17,60,7,3,0,0,120,43,72,1,7,6,4,2,6,7,0,2,0,0,0,0,0,0,0,0,0
2050,341.67,586.6,158,10,56,26,56,10,18,0,0,125,46,80,2,9,6,4,6,7,10,1,2,0,0,0,0,0,0,0,0,0
2100,350.0,586.6,160,6,57,13,57,6,4,0,0,126,50,82,3,10,8,5,2,5,4,0,1,0,1,0,0,0,0,0,0,0
2150,358.33,586.6,163,7,50,20,50,7,13,0,0,129,52,86,4,13,10,5,4,7,4,1,3,1,0,0,0,0,0,0,0,0
2200,366.67,586.6,166,8,47,18,47,8,10,0,0,132,56,91,4,16,10,5,5,5,5,0,3,0,0,0,0,0,0,0,0,0
2250,375.0,586.6,167,5,46,21,46,5,11,0,0,133,59,96,6,20,10,5,2,7,6,1,5,0,0,0,0,0,0,0,0,0
2300,383.33,586.7,171,5,48,26,48,5,17,0,0,135,62,97,9,29,15,7,2,6,1,3,7,5,2,0,0,0,0,0,0,0
2350,391.67,586.8,175,5,44,16,44,5,9,0,0,136,63,98,11,32,19,9,1,3,0,2,4,3,3,0,0,0,0,0,0,0
2400,400.0,586.9,180,6,43,16,43,6,7,0,0,137,65,98,13,38,20,13,0,3,0,2,6,0,5,0,0,0,0,0,0,0
2450,408.33,586.9,182,2,44,17,44,2,7,0,0,139,67,100,14,41,25,13,1,4,2,1,5,4,0,0,0,0,0,0,0,0
2500,416.67,586.9,188,6,43,23,43,6,11,0,0,145,73,105,16,43,25,13,5,8,5,3,2,0,0,0,0,0,0,0,0,0
2550,425.0,586.9,189,2,43,13,43,2,11,0,0,146,75,107,20,44,25,13,1,3,3,5,1,0,0,0,0,0,0,0,0,0
2600,433.33,587.0,194,5,43,17,43,5,10,0,0,148,77,108,23,49,27,16,2,3,0,5,5,0,2,0,0,0,0,0,0,0
2650,441.67,587.0,195,2,40,14,40,2,6,0,0,149,80,108,23,56,29,16,1,4,0,0,7,2,0,0,0,0,0,0,0,0
2700,450.0,587.0,195,1,39,12,39,1,8,0,0,149,80,108,24,64,29,16,0,3,0,0,9,0,0,0,0,0,0,0,0,0
2750,458.33,587.0,196,2,36,16,36,2,8,0,0,150,82,108,27,70,29,16,1,4,0,3,8,0,0,0,0,0,0,0,0,0
2800,466.67,587.0,201,6,34,14,34,6,11,0,0,151,84,109,27,71,34,20,1,3,1,0,1,4,4,0,0,0,0,0,0,0
2850,475.0,587.0,206,4,38,5,38,4,4,0,0,151,84,109,27,71,36,25,0,0,0,0,0,2,3,0,0,0,0,0,0,0
2900,483.33,587.0,214,9,38,9,38,9,4,0,0,151,85,109,27,71,38,30,0,1,0,0,0,2,6,0,0,0,0,0,0,0
2950,491.67,587.0,222,7,43,13,43,7,6,0,0,153,89,109,28,74,40,32,2,3,0,1,3,1,3,0,0,0,0,0,0,0
3000,500.0,587.0,226,6,44,17,44,6,9,0,0,157,93,113,31,75,42,32,4,5,3,2,1,1,1,0,0,0,0,0,0,0
3050,508.33,587.2,230,6,43,19,43,6,13,0,0,161,97,116,31,77,44,32,5,6,4,0,2,2,0,0,0,0,0,0,0,0
3100,516.67,587.2,233,4,45,14,45,4,3,0,0,162,101,118,31,79,48,34,1,4,3,0,2,2,2,0,0,0,0,0,0,0
3150,525.0,587.2,234,2,44,22,44,2,14,0,0,163,103,119,33,85,51,34,1,5,4,2,7,3,0,0,0,0,0,0,0,0
3200,533.33,587.2,235,3,40,13,40,3,9,0,0,163,104,121,35,88,52,35,1,4,2,2,3,0,1,0,0,0,0,0,0,0
3250,541.67,587.2,241,8,40,15,40,8,6,0,0,163,105,122,35,88,57,39,0,2,2,1,0,5,5,0,0,0,0,0,0,0
3300,550.0,587.2,245,6,45,22,45,6,12,0,0,166,108,123,35,93,63,40,2,4,3,0,4,6,3,0,0,0,0,0,0,0
3350,558.33,587.4,249,5,49,23,49,5,9,0,0,170,112,129,37,96,65,40,4,7,6,2,3,1,0,0,0,0,0,0,0,0
