loop_i,video_fid,t_sec,camera_id,track_id,x1,y1,x2,y2,conf,hits,start_frame,chef_id
16,80,2.667,cam3,1,794.8,0.5,1134.8,357.5,0.943,16,1,1
17,85,2.833,cam1,1,564.3,224.5,862.6,650.2,0.933,17,1,1
17,85,2.833,cam2,1,710.9,45.9,1065.8,615.1,0.954,17,1,1
17,85,2.833,cam3,1,831.8,-0.3,1159.9,341.1,0.924,17,1,1
18,90,3.0,cam1,1,568.4,241.9,898.3,685.8,0.938,18,1,1
18,90,3.0,cam2,1,764.5,41.0,1050.1,615.7,0.945,18,1,1
18,90,3.0,cam3,1,850.2,1.0,1157.8,339.3,0.881,18,1,1
19,95,3.167,cam1,1,574.4,269.3,956.2,703.4,0.915,19,1,1
19,95,3.167,cam2,1,780.1,45.9,1072.6,615.0,0.943,19,1,1
19,95,3.167,cam3,1,861.1,0.5,1162.7,340.7,0.922,19,1,1
20,100,3.333,cam1,1,588.6,287.9,1001.4,715.7,0.954,20,1,1
20,100,3.333,cam2,1,775.0,47.1,1120.2,615.8,0.927,20,1,1
20,100,3.333,cam3,1,859.7,0.9,1084.3,339.6,0.898,20,1,1
21,105,3.5,cam1,1,603.1,303.2,991.5,716.6,0.945,21,1,1
21,105,3.5,cam2,1,771.2,44.4,1139.8,615.9,0.919,21,1,1
21,105,3.5,cam3,1,859.1,1.1,1074.9,339.8,0.838,21,1,1
22,110,3.667,cam1,1,609.9,312.4,1005.7,716.4,0.946,22,1,1
22,110,3.667,cam2,1,770.2,46.8,1136.4,616.3,0.941,22,1,1
22,110,3.667,cam3,1,860.1,1.2,1073.5,340.1,0.886,22,1,1
23,115,3.833,cam1,1,608.9,317.0,1006.1,715.5,0.936,23,1,1
23,115,3.833,cam2,1,771.4,48.5,1136.5,615.4,0.932,23,1,1
23,115,3.833,cam3,1,860.0,1.1,1076.1,340.0,0.887,23,1,1
24,120,4.0,cam1,1,606.1,326.7,1006.6,715.8,0.943,24,1,1
24,120,4.0,cam2,1,775.3,56.2,1128.9,614.9,0.933,24,1,1
24,120,4.0,cam3,1,861.7,0.9,1083.2,340.1,0.901,24,1,1
25,125,4.167,cam1,1,603.4,325.2,1002.5,716.7,0.947,25,1,1
25,125,4.167,cam2,1,775.9,57.6,1134.9,615.2,0.929,25,1,1
25,125,4.167,cam3,1,861.1,0.8,1086.2,339.9,0.887,25,1,1
26,130,4.333,cam1,1,599.9,321.2,996.7,715.8,0.955,26,1,1
26,130,4.333,cam2,1,777.3,58.7,1134.7,615.2,0.93,26,1,1
26,130,4.333,cam3,1,860.8,0.6,1093.4,340.0,0.882,26,1,1
27,135,4.5,cam1,1,597.8,314.2,988.6,714.6,0.952,27,1,1
27,135,4.5,cam2,1,778.2,56.4,1134.3,615.4,0.932,27,1,1
27,135,4.5,cam3,1,860.1,0.8,1098.4,339.8,0.883,27,1,1
28,140,4.667,cam1,1,594.8,307.7,973.6,716.2,0.948,28,1,1
28,140,4.667,cam2,1,779.9,54.8,1123.2,615.9,0.935,28,1,1
28,140,4.667,cam3,1,859.9,0.5,1106.8,340.2,0.869,28,1,1
29,145,4.833,cam1,1,597.9,298.1,963.6,713.5,0.945,29,1,1
29,145,4.833,cam2,1,783.4,48.7,1086.0,615.3,0.95,29,1,1
29,145,4.833,cam3,1,860.2,0.2,1153.4,340.6,0.928,29,1,1
30,150,5.0,cam1,1,601.5,294.5,964.7,713.5,0.943,30,1,1
30,150,5.0,cam2,1,780.3,45.7,1087.3,614.9,0.954,30,1,1
30,150,5.0,cam3,1,860.1,0.5,1146.7,340.1,0.924,30,1,1
31,155,5.167,cam1,1,609.3,296.9,960.1,716.5,0.942,31,1,1
31,155,5.167,cam2,1,777.4,44.2,1085.0,615.2,0.954,31,1,1
31,155,5.167,cam3,1,859.9,0.4,1150.8,339.9,0.902,31,1,1
32,160,5.333,cam1,1,616.0,296.2,975.3,713.4,0.929,32,1,1
32,160,5.333,cam2,1,775.0,40.3,1084.1,615.2,0.953,32,1,1
32,160,5.333,cam3,1,859.1,0.9,1129.0,339.8,0.911,32,1,1
33,165,5.5,cam1,1,623.6,299.8,980.1,714.2,0.937,33,1,1
33,165,5.5,cam2,1,774.5,40.1,1082.2,616.0,0.946,33,1,1
33,165,5.5,cam3,1,860.3,0.8,1130.5,338.4,0.879,33,1,1
34,170,5.667,cam1,1,625.3,299.8,983.8,716.5,0.932,34,1,1
34,170,5.667,cam2,1,772.1,40.1,1080.6,615.7,0.943,34,1,1
34,170,5.667,cam3,1,861.2,1.2,1126.5,338.1,0.908,34,1,1
35,175,5.833,cam1,1,627.4,306.1,990.8,713.5,0.936,35,1,1
35,175,5.833,cam2,1,774.2,40.6,1083.1,615.4,0.945,35,1,1
35,175,5.833,cam3,1,860.8,1.0,1122.6,338.3,0.896,35,1,1
36,180,6.0,cam1,1,627.4,306.5,991.2,715.7,0.937,36,1,1
36,180,6.0,cam2,1,773.1,40.6,1083.5,616.2,0.946,36,1,1
36,180,6.0,cam3,1,860.4,1.6,1122.9,337.2,0.914,36,1,1
37,185,6.167,cam1,1,628.0,303.8,987.3,713.0,0.941,37,1,1
37,185,6.167,cam2,1,775.7,40.2,1081.2,615.2,0.951,37,1,1
37,185,6.167,cam3,1,860.9,1.2,1122.9,337.9,0.914,37,1,1
38,190,6.333,cam1,1,626.1,295.7,975.5,715.8,0.936,38,1,1
38,190,6.333,cam2,1,775.9,43.6,1077.0,615.4,0.948,38,1,1
38,190,6.333,cam3,1,860.0,1.1,1122.3,338.1,0.915,38,1,1
39,195,6.5,cam1,1,625.9,298.5,965.9,713.3,0.937,39,1,1
39,195,6.5,cam2,1,778.3,47.6,1068.0,615.1,0.95,39,1,1
39,195,6.5,cam3,1,860.6,1.0,1125.1,338.0,0.902,39,1,1
40,200,6.667,cam1,1,622.9,302.4,958.8,716.1,0.944,40,1,1
40,200,6.667,cam2,1,780.2,50.3,1067.8,616.1,0.941,40,1,1
40,200,6.667,cam3,1,859.5,1.0,1116.9,337.6,0.867,40,1,1
41,205,6.833,cam1,1,619.1,308.8,947.3,714.8,0.949,41,1,1
41,205,6.833,cam2,1,780.5,55.2,1065.7,615.6,0.944,41,1,1
41,205,6.833,cam3,1,859.7,1.1,1124.3,337.7,0.898,41,1,1
42,210,7.0,cam1,1,618.3,308.1,942.4,716.9,0.952,42,1,1
42,210,7.0,cam2,1,779.5,55.9,1069.3,615.7,0.927,42,1,1
42,210,7.0,cam3,1,858.8,0.9,1127.5,337.8,0.905,42,1,1
43,215,7.167,cam1,1,615.2,306.3,941.1,715.5,0.953,43,1,1
43,215,7.167,cam2,1,780.9,54.3,1068.4,615.7,0.943,43,1,1
43,215,7.167,cam3,1,859.0,1.0,1127.2,337.6,0.904,43,1,1
44,220,7.333,cam1,1,615.5,301.7,939.9,717.3,0.959,44,1,1
44,220,7.333,cam2,1,779.4,52.9,1069.7,615.9,0.942,44,1,1
44,220,7.333,cam3,1,858.8,1.4,1127.3,337.4,0.912,44,1,1
45,225,7.5,cam1,1,614.2,301.4,940.3,713.2,0.951,45,1,1
45,225,7.5,cam2,1,779.3,52.2,1069.9,616.0,0.943,45,1,1
45,225,7.5,cam3,1,858.5,1.0,1132.4,337.5,0.903,45,1,1
46,230,7.667,cam1,1,615.9,301.0,941.4,717.4,0.956,46,1,1
46,230,7.667,cam2,1,780.6,52.3,1071.5,615.4,0.939,46,1,1
46,230,7.667,cam3,1,858.5,0.8,1134.6,337.8,0.917,46,1,1
47,235,7.833,cam1,1,617.9,299.7,944.2,715.8,0.952,47,1,1
47,235,7.833,cam2,1,777.7,52.0,1071.5,615.9,0.942,47,1,1
47,235,7.833,cam3,1,858.5,1.1,1118.4,337.6,0.9,47,1,1
48,240,8.0,cam1,1,619.5,302.7,949.5,715.6,0.947,48,1,1
48,240,8.0,cam2,1,776.5,51.1,1072.0,616.0,0.937,48,1,1
48,240,8.0,cam3,1,859.7,0.9,1131.0,337.8,0.915,48,1,1
49,245,8.167,cam1,1,622.8,298.7,950.3,714.4,0.948,49,1,1
49,245,8.167,cam2,1,776.2,51.6,1073.4,615.7,0.936,49,1,1
49,245,8.167,cam3,1,860.3,0.6,1137.9,337.9,0.92,49,1,1
50,250,8.333,cam1,1,626.1,297.3,959.0,715.3,0.951,50,1,1
50,250,8.333,cam2,1,772.5,55.3,1097.7,616.4,0.928,50,1,1
50,250,8.333,cam3,1,860.5,0.8,1138.7,337.5,0.905,50,1,1
51,255,8.5,cam1,1,626.7,297.4,961.7,715.9,0.947,51,1,1
51,255,8.5,cam2,1,771.4,48.2,1068.6,615.2,0.929,51,1,1
51,255,8.5,cam3,1,860.5,1.3,1131.6,337.1,0.909,51,1,1
52,260,8.667,cam1,1,628.4,297.5,964.1,713.9,0.945,52,1,1
52,260,8.667,cam2,1,769.6,47.1,1070.6,616.2,0.933,52,1,1
52,260,8.667,cam3,1,860.6,1.3,1130.9,338.4,0.883,52,1,1
53,265,8.833,cam1,1,629.7,297.7,965.8,715.9,0.949,53,1,1
53,265,8.833,cam2,1,769.7,46.4,1071.9,616.1,0.907,53,1,1
53,265,8.833,cam3,1,861.0,1.0,1126.4,336.8,0.895,53,1,1
54,270,9.0,cam1,1,629.9,299.0,969.3,714.4,0.945,54,1,1
54,270,9.0,cam2,1,771.1,45.9,1068.2,615.8,0.929,54,1,1
54,270,9.0,cam3,1,860.3,1.3,1126.4,336.6,0.904,54,1,1
55,275,9.167,cam1,1,631.3,298.2,969.9,714.5,0.95,55,1,1
55,275,9.167,cam2,1,770.8,45.7,1078.0,616.7,0.91,55,1,1
55,275,9.167,cam3,1,861.4,1.4,1130.5,337.1,0.895,55,1,1
56,280,9.333,cam1,1,631.1,299.3,973.6,713.0,0.943,56,1,1
56,280,9.333,cam2,1,769.9,45.4,1065.7,615.9,0.923,56,1,1
56,280,9.333,cam3,1,860.9,1.4,1111.2,336.3,0.909,56,1,1
57,285,9.5,cam1,1,631.6,300.3,975.4,715.2,0.952,57,1,1
57,285,9.5,cam2,1,770.1,45.1,1069.7,616.5,0.918,57,1,1
57,285,9.5,cam3,1,861.0,1.3,1128.3,336.6,0.906,57,1,1
58,290,9.667,cam1,1,632.5,301.9,977.2,714.5,0.949,58,1,1
58,290,9.667,cam2,1,770.3,45.5,1066.2,616.0,0.931,58,1,1
58,290,9.667,cam3,1,860.9,1.4,1115.6,336.9,0.893,58,1,1
59,295,9.833,cam1,1,633.4,303.2,981.8,714.9,0.95,59,1,1
59,295,9.833,cam2,1,771.2,44.5,1069.3,615.9,0.927,59,1,1
59,295,9.833,cam3,1,861.3,1.4,1126.8,337.3,0.903,59,1,1
60,300,10.0,cam1,1,634.3,304.5,985.0,715.6,0.947,60,1,1
60,300,10.0,cam2,1,769.4,44.4,1077.6,615.8,0.906,60,1,1
60,300,10.0,cam3,1,861.1,1.6,1123.7,336.8,0.901,60,1,1
61,305,10.167,cam1,1,633.3,305.9,987.6,713.3,0.944,61,1,1
61,305,10.167,cam2,1,771.4,44.5,1067.4,615.9,0.933,61,1,1
61,305,10.167,cam3,1,860.8,1.8,1123.1,337.0,0.893,61,1,1
62,310,10.333,cam1,1,634.9,307.2,987.1,716.0,0.961,62,1,1
62,310,10.333,cam2,1,772.1,45.7,1068.0,615.9,0.935,62,1,1
62,310,10.333,cam3,1,860.3,1.3,1128.0,337.5,0.901,62,1,1
63,315,10.5,cam1,1,634.6,307.0,988.3,716.3,0.957,63,1,1
63,315,10.5,cam2,1,771.0,46.0,1069.3,615.4,0.932,63,1,1
63,315,10.5,cam3,1,859.0,1.2,1132.9,337.3,0.894,63,1,1
64,320,10.667,cam1,1,634.3,308.3,986.7,716.5,0.955,64,1,1
64,320,10.667,cam2,1,771.5,46.4,1069.8,615.3,0.929,64,1,1
64,320,10.667,cam3,1,860.5,1.3,1132.8,336.9,0.905,64,1,1
65,325,10.833,cam1,1,634.6,309.6,985.5,715.4,0.953,65,1,1
65,325,10.833,cam2,1,772.0,47.2,1069.0,615.3,0.926,65,1,1
65,325,10.833,cam3,1,860.6,1.8,1128.5,336.4,0.906,65,1,1
66,330,11.0,cam1,1,633.9,311.8,985.6,714.4,0.953,66,1,1
66,330,11.0,cam2,1,772.5,47.1,1070.8,615.4,0.927,66,1,1
66,330,11.0,cam3,1,860.8,1.8,1124.2,336.7,0.899,66,1,1
67,335,11.167,cam1,1,634.0,314.2,987.4,715.0,0.955,67,1,1
67,335,11.167,cam2,1,773.3,47.7,1071.1,615.5,0.933,67,1,1
67,335,11.167,cam3,1,860.8,1.8,1126.8,336.9,0.901,67,1,1
68,340,11.333,cam1,1,633.8,315.1,987.5,713.2,0.948,68,1,1
68,340,11.333,cam2,1,771.5,47.6,1086.3,615.3,0.937,68,1,1
68,340,11.333,cam3,1,861.2,1.5,1135.2,336.8,0.915,68,1,1
69,345,11.5,cam1,1,633.2,315.2,986.9,715.2,0.948,69,1,1
69,345,11.5,cam2,1,772.6,49.3,1087.5,615.5,0.932,69,1,1
69,345,11.5,cam3,1,860.8,1.1,1137.2,337.4,0.895,69,1,1
70,350,11.667,cam1,1,632.9,313.5,985.5,715.0,0.954,70,1,1
70,350,11.667,cam2,1,772.0,49.0,1075.2,615.8,0.872,70,1,1
70,350,11.667,cam3,1,860.3,1.3,1134.7,337.1,0.883,70,1,1
71,355,11.833,cam1,1,632.5,313.0,989.8,714.4,0.954,71,1,1
71,355,11.833,cam2,1,771.9,48.6,1074.8,615.6,0.923,71,1,1
71,355,11.833,cam3,1,859.8,1.4,1129.8,337.0,0.879,71,1,1
71,355,11.833,cam3,2,757.1,-0.3,915.1,225.3,0.413,1,71,
72,360,12.0,cam1,1,632.3,312.8,989.9,713.6,0.943,72,1,1
72,360,12.0,cam2,1,773.8,47.9,1070.9,615.6,0.931,72,1,1
72,360,12.0,cam3,1,861.1,1.7,1131.4,336.6,0.873,72,1,1
72,360,12.0,cam3,2,754.3,-0.1,915.0,226.3,0.437,2,71,1
73,365,12.167,cam1,1,634.6,311.3,989.2,714.0,0.954,73,1,1
73,365,12.167,cam2,1,773.1,47.8,1074.8,615.3,0.927,73,1,1
73,365,12.167,cam3,1,860.7,1.4,1137.3,336.5,0.886,73,1,1
73,365,12.167,cam3,2,728.3,0.6,915.6,226.3,0.361,3,71,1
74,370,12.333,cam1,1,635.6,309.6,990.2,714.6,0.948,74,1,1
74,370,12.333,cam2,1,773.5,46.8,1071.0,615.8,0.922,74,1,1
74,370,12.333,cam3,1,861.7,1.6,1123.3,336.3,0.878,74,1,1
74,370,12.333,cam3,2,723.3,0.8,915.8,226.3,0.433,4,71,1
75,375,12.5,cam1,1,634.1,310.4,992.9,713.7,0.949,75,1,1
75,375,12.5,cam2,1,774.0,45.3,1069.1,615.8,0.933,75,1,1
75,375,12.5,cam3,1,861.1,1.5,1129.6,336.3,0.895,75,1,1
75,375,12.5,cam3,2,750.3,0.3,914.6,225.5,0.434,5,71,1
76,380,12.667,cam1,1,634.8,310.9,996.0,715.2,0.952,76,1,1
76,380,12.667,cam2,1,773.2,45.4,1077.4,616.0,0.922,76,1,1
76,380,12.667,cam3,1,861.5,1.6,1128.7,337.2,0.895,76,1,1
76,380,12.667,cam3,2,757.4,-0.2,914.3,225.6,0.428,6,71,1
77,385,12.833,cam1,1,634.3,312.1,999.9,716.0,0.964,77,1,1
77,385,12.833,cam2,1,771.6,43.8,1068.3,615.8,0.936,77,1,1
77,385,12.833,cam3,1,861.2,1.4,1129.3,336.8,0.878,77,1,1
77,385,12.833,cam3,2,745.9,0.5,914.1,225.8,0.405,7,71,1
78,390,13.0,cam1,1,634.8,311.8,1001.6,716.2,0.961,78,1,1
78,390,13.0,cam2,1,772.8,42.9,1069.8,616.0,0.92,78,1,1
78,390,13.0,cam3,1,861.1,1.4,1127.2,337.5,0.876,78,1,1
78,390,13.0,cam3,2,751.0,0.3,913.9,225.9,0.425,8,71,1
79,395,13.167,cam1,1,636.0,311.5,1000.9,715.5,0.961,79,1,1
79,395,13.167,cam2,1,773.1,43.3,1071.6,615.9,0.926,79,1,1
79,395,13.167,cam3,1,861.5,1.2,1124.6,337.8,0.885,79,1,1
79,395,13.167,cam3,2,760.5,-0.1,912.9,227.8,0.333,9,71,1
80,400,13.333,cam1,1,635.7,312.2,1004.8,716.0,0.962,80,1,1
80,400,13.333,cam2,1,772.7,43.5,1070.1,615.9,0.927,80,1,1
80,400,13.333,cam3,1,862.3,1.4,1116.0,337.9,0.899,80,1,1
80,400,13.333,cam3,2,763.6,0.0,912.9,226.5,0.323,10,71,1
81,405,13.5,cam1,1,637.5,310.7,1006.8,715.3,0.957,81,1,1
81,405,13.5,cam2,1,775.5,44.2,1071.6,615.5,0.93,81,1,1
81,405,13.5,cam3,1,862.2,1.2,1111.0,338.1,0.886,81,1,1
81,405,13.5,cam3,2,763.4,0.1,911.9,226.6,0.311,11,71,1
82,410,13.667,cam1,1,639.1,304.8,1008.1,715.7,0.956,82,1,1
82,410,13.667,cam2,1,773.1,43.2,1074.6,615.5,0.919,82,1,1
82,410,13.667,cam3,1,858.9,1.1,1109.6,338.2,0.831,82,1,1
83,415,13.833,cam1,1,640.1,300.0,1004.9,714.7,0.95,83,1,1
83,415,13.833,cam2,1,770.9,41.7,1123.5,615.8,0.929,83,1,1
83,415,13.833,cam3,1,860.2,0.8,1114.4,338.0,0.796,83,1,1
84,420,14.0,cam1,1,642.1,295.5,992.3,695.8,0.94,84,1,1
84,420,14.0,cam2,1,769.4,64.3,1065.6,609.2,0.941,84,1,1
84,420,14.0,cam3,1,849.7,0.4,1106.1,335.2,0.719,84,1,1
85,425,14.167,cam1,1,644.1,281.5,979.6,715.6,0.954,85,1,1
85,425,14.167,cam2,1,759.8,46.5,1034.1,587.7,0.928,85,1,1
85,425,14.167,cam3,1,764.3,0.3,1084.5,326.3,0.795,85,1,1
86,430,14.333,cam1,1,636.4,274.7,966.2,700.0,0.942,86,1,1
86,430,14.333,cam2,1,754.0,50.1,1036.6,582.9,0.901,86,1,1
86,430,14.333,cam3,1,777.1,0.0,1095.2,327.4,0.842,86,1,1
87,435,14.5,cam1,1,623.8,265.8,952.0,701.7,0.935,87,1,1
87,435,14.5,cam2,1,734.2,48.2,1036.3,582.9,0.879,87,1,1
87,435,14.5,cam3,1,834.2,0.9,1081.1,326.0,0.848,87,1,1
88,440,14.667,cam1,1,617.3,255.4,942.6,713.2,0.913,88,1,1
88,440,14.667,cam2,1,731.6,41.8,1020.6,583.4,0.827,88,1,1
88,440,14.667,cam3,1,778.7,0.7,1094.1,325.4,0.895,88,1,1
89,445,14.833,cam1,1,615.6,247.1,935.6,643.7,0.93,89,1,1
89,445,14.833,cam2,1,690.3,45.9,1025.8,582.2,0.934,89,1,1
89,445,14.833,cam3,1,818.7,0.9,1087.8,325.9,0.913,89,1,1
90,450,15.0,cam1,1,618.2,239.9,930.3,699.1,0.923,90,1,1
90,450,15.0,cam2,1,684.9,46.7,1014.1,583.0,0.931,90,1,1
90,450,15.0,cam3,1,799.8,1.0,1080.5,326.5,0.919,90,1,1
91,455,15.167,cam1,1,623.7,233.5,931.7,664.8,0.922,91,1,1
91,455,15.167,cam2,1,687.6,51.6,1004.2,584.2,0.927,91,1,1
91,455,15.167,cam3,1,761.7,1.1,1078.9,325.6,0.924,91,1,1
92,460,15.333,cam1,1,645.2,233.9,947.3,638.7,0.937,92,1,1
92,460,15.333,cam2,1,682.6,37.4,993.1,583.1,0.949,92,1,1
92,460,15.333,cam3,1,715.6,0.4,1046.6,326.0,0.916,92,1,1
93,465,15.5,cam1,1,662.5,244.7,958.7,584.0,0.94,93,1,1
93,465,15.5,cam2,1,662.3,47.1,929.1,581.6,0.941,93,1,1
93,465,15.5,cam3,1,699.4,1.2,952.5,325.9,0.945,93,1,1
94,470,15.667,cam1,1,657.5,248.7,979.6,577.9,0.93,94,1,1
94,470,15.667,cam2,1,658.8,40.6,861.1,569.1,0.928,94,1,1
94,470,15.667,cam3,1,697.1,0.6,900.2,314.7,0.927,94,1,1
95,475,15.833,cam1,1,675.6,241.4,994.3,569.9,0.944,95,1,1
95,475,15.833,cam2,1,658.9,33.1,824.3,542.9,0.908,95,1,1
95,475,15.833,cam3,1,699.3,1.3,880.4,301.9,0.864,95,1,1
96,480,16.0,cam1,1,684.5,238.9,1001.8,568.0,0.946,96,1,1
96,480,16.0,cam2,1,647.9,24.4,804.7,525.0,0.919,96,1,1
96,480,16.0,cam3,1,696.8,1.0,829.7,296.0,0.898,96,1,1
97,485,16.167,cam1,1,695.4,241.4,1008.0,564.2,0.942,97,1,1
97,485,16.167,cam2,1,642.4,22.4,802.1,513.7,0.929,97,1,1
97,485,16.167,cam3,1,692.9,1.0,842.1,293.4,0.879,97,1,1
98,490,16.333,cam1,1,696.5,238.3,1010.9,564.1,0.939,98,1,1
98,490,16.333,cam2,1,641.3,18.8,800.6,512.4,0.928,98,1,1
98,490,16.333,cam3,1,691.9,0.9,842.8,293.7,0.886,98,1,1
99,495,16.5,cam1,1,697.4,236.1,1009.1,563.2,0.941,99,1,1
99,495,16.5,cam2,1,641.1,16.4,797.5,512.1,0.928,99,1,1
99,495,16.5,cam3,1,692.5,0.9,828.9,293.6,0.9,99,1,1
100,500,16.667,cam1,1,697.6,234.6,1010.0,563.3,0.935,100,1,1
100,500,16.667,cam2,1,641.7,16.0,797.3,512.0,0.919,100,1,1
100,500,16.667,cam3,1,693.1,0.8,840.9,293.4,0.896,100,1,1
101,505,16.833,cam1,1,696.5,234.7,1013.4,563.9,0.938,101,1,1
101,505,16.833,cam2,1,641.4,15.3,795.9,512.0,0.92,101,1,1
101,505,16.833,cam3,1,693.2,0.9,829.1,293.5,0.9,101,1,1
102,510,17.0,cam1,1,696.5,232.7,1016.1,563.6,0.943,102,1,1
102,510,17.0,cam2,1,641.3,12.8,794.0,511.4,0.928,102,1,1
102,510,17.0,cam3,1,693.6,0.7,846.7,293.5,0.884,102,1,1
103,515,17.167,cam1,1,696.7,232.6,1012.7,563.7,0.941,103,1,1
103,515,17.167,cam2,1,640.7,11.5,790.6,511.0,0.932,103,1,1
103,515,17.167,cam3,1,694.0,1.1,854.1,293.6,0.91,103,1,1
104,520,17.333,cam1,1,697.7,233.3,1013.2,563.6,0.942,104,1,1
104,520,17.333,cam2,1,641.5,13.4,794.5,511.3,0.925,104,1,1
104,520,17.333,cam3,1,692.1,0.8,852.7,293.6,0.82,104,1,1
105,525,17.5,cam1,1,697.0,234.7,1014.7,563.6,0.94,105,1,1
105,525,17.5,cam2,1,641.6,15.3,794.8,513.0,0.921,105,1,1
105,525,17.5,cam3,1,688.0,0.9,819.8,293.6,0.888,105,1,1
106,530,17.667,cam1,1,697.1,234.2,1014.9,563.9,0.94,106,1,1
106,530,17.667,cam2,1,641.1,16.2,796.0,512.0,0.919,106,1,1
106,530,17.667,cam3,1,687.2,0.7,833.5,293.4,0.864,106,1,1
107,535,17.833,cam1,1,697.3,233.2,1014.4,564.0,0.941,107,1,1
107,535,17.833,cam2,1,640.7,16.4,798.8,512.0,0.91,107,1,1
107,535,17.833,cam3,1,687.2,0.8,824.2,293.5,0.859,107,1,1
108,540,18.0,cam1,1,697.3,231.2,1013.5,563.8,0.942,108,1,1
108,540,18.0,cam2,1,640.5,15.9,797.9,511.3,0.911,108,1,1
108,540,18.0,cam3,1,686.6,1.2,847.6,293.2,0.868,108,1,1
109,545,18.167,cam1,1,697.0,231.0,1014.2,563.3,0.938,109,1,1
109,545,18.167,cam2,1,640.4,15.7,810.8,511.1,0.905,109,1,1
109,545,18.167,cam3,1,688.0,0.4,826.1,293.8,0.858,109,1,1
